energy_date,load_discharge_delta,station_ref_id,is_work,is_peak,temp,windSpeed,humidity,cloud,code,hour,minute,weekday,month,day,dew_point,feels_like,temp_diff1,temp_diff24,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag2,load_lag4,load_lag8,load_lag12,load_lag24,load_lag48,load_lag96,load_ma4,load_std4,load_ma8,load_std8,load_ma12,load_std12,load_ma24,load_std24,load_ma48,load_std48,load_ma96,load_std96,prev_load,code_305,load_resid,code_999,code_104,code_404,code_101,after_holiday_1,is_month_end,code_501,code_502,code_100,load_seasonal,load_norm_48,before_holiday_3,code_310,load_q10_48,load_q90_48,code_399,code_503,after_holiday_2,before_holiday_2,code_307,load_trend,after_holiday_3,code_400,is_month_begin,code_300,before_holiday_1,code_306
2025-07-05 23:00:00,31.69,3205103743359,0,0,30.0,7.0,73.0,0.0,100,23,0,5,7,5,24.6,50.09,0.0,-8.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,39.44,40.87,51.69,43.88,44.94,65.05,86.69,45.76,36.907500000000034,4.121863454115592,40.2975,6.340064781146772,42.1675,7.3659118117696085,46.10750000000001,10.012729832374527,67.26416666666667,24.187269627981102,60.76791666666666,23.397807180961248,39.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05 23:15:00,42.5,3205103743359,0,0,30.0,7.0,73.0,0.0,100,23,15,5,7,5,24.6,50.09,0.0,-8.0,-0.19509032201612872,0.9807852804032303,-0.9749279121818236,-0.2225209339563146,0,31.69,39.44,35.63,41.68,47.0,77.72,96.12,40.66,38.625000000000036,4.7893666944987405,40.4,6.372155948275088,41.7925,7.210429472812495,44.64000000000001,7.424512866499585,66.14708333333333,24.064114446160954,60.78708333333333,23.381910322963904,31.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05 23:30:00,44.25,3205103743359,0,0,30.0,7.0,73.0,0.0,100,23,30,5,7,5,24.6,50.09,0.0,-8.0,-0.13052619222005168,0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0,42.5,31.69,40.87,35.57,35.75,51.72,96.88,49.74,39.470000000000034,5.554535684259051,41.485,6.167963312888349,42.50083333333333,6.976583506618975,44.32874999999999,7.26976664451393,65.050625,23.831901952316148,60.72989583333333,23.41590271566065,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-05 23:45:00,34.31,3205103743359,0,0,30.0,7.0,73.0,0.0,100,23,45,5,7,5,24.6,50.09,0.0,-8.0,-0.0654031292301428,0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0,44.25,42.5,39.44,45.81,57.0,53.87,99.66,37.25,38.187500000000036,6.1265562649588965,40.0475,6.353291048222458,40.61,5.635607573976086,43.513749999999995,7.249998988038312,63.689166666666665,23.678837291153208,60.69927083333334,23.448834074703328,44.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 00:00:00,63.12,3205103743359,0,0,30.0,5.0,75.0,0.0,100,0,0,6,7,6,25.0,50.75,0.0,-5.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,34.31,44.25,31.69,51.69,43.88,41.96,87.5,51.56,46.04500000000004,12.179968527643005,41.47625,9.732214455860028,42.21333333333333,8.6050717955544,44.39541666666667,8.267989598035522,63.181250000000006,23.417255832923615,60.81968749999999,23.431082480699732,34.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 00:15:00,11.51,3205103743359,0,0,30.0,5.0,75.0,0.0,100,0,15,6,7,6,25.0,50.75,0.0,-5.0,0.06540312923014306,0.9978589232386035,-0.7818314824680299,0.6234898018587334,0,63.12,34.31,42.5,35.63,41.68,49.91,88.27,47.44,38.297500000000035,21.48688805607675,38.46125,14.412730917510668,39.69916666666666,12.36225079415366,42.79541666666666,10.55394423662285,61.58208333333334,24.272833335242908,60.44541666666667,23.928724465830843,63.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 00:30:00,44.49,3205103743359,0,0,30.0,5.0,75.0,0.0,100,0,30,6,7,6,25.0,50.75,0.0,-5.0,0.13052619222005157,0.9914448613738104,-0.7818314824680299,0.6234898018587334,0,11.51,63.12,44.25,40.87,35.57,49.54,97.64,48.31,38.35750000000004,21.509373731802928,38.91375,14.555280767297251,40.4425,12.359572017474116,42.585,10.463584056374616,60.47479166666667,23.80064543998418,60.40562499999999,23.95228176418218,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 00:45:00,43.94,3205103743359,0,0,30.0,5.0,75.0,0.0,100,0,45,6,7,6,25.0,50.75,0.0,-5.0,0.19509032201612825,0.9807852804032304,-0.7818314824680299,0.6234898018587334,0,44.49,11.51,34.31,39.44,45.81,39.59,84.47,43.56,40.765000000000036,21.444170147953358,39.47625,14.66506240551706,40.28666666666667,12.29737690682295,42.76624999999999,10.447111442904651,59.63041666666666,23.649718090921322,60.40958333333333,23.949499804326628,44.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 01:00:00,35.44,3205103743359,0,0,29.0,6.0,80.0,0.0,100,1,0,6,7,6,25.0,51.400000000000006,-1.0,-3.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,43.94,44.49,63.12,31.69,51.69,61.62,91.77,49.76,33.845000000000034,15.455541616769919,39.945,14.438817719724277,38.9325,11.81266356310582,41.67541666666666,9.735460052201185,58.456875,23.41741879013272,60.260416666666664,24.06086400499605,43.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 01:15:00,46.13,3205103743359,0,0,29.0,6.0,80.0,0.0,100,1,15,6,7,6,25.0,51.400000000000006,0.0,-3.0,0.3214394653031616,0.9469301294951057,-0.7818314824680299,0.6234898018587334,0,35.44,43.94,11.51,42.5,35.63,47.33,96.04,48.31,42.500000000000036,4.797714733881892,40.39875,14.586859485284121,39.8075,11.934058309219708,41.625416666666666,9.708199573028162,57.41708333333333,22.81340273837843,60.23770833333333,24.073286897755597,35.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 01:30:00,30.62,3205103743359,0,0,29.0,6.0,80.0,0.0,100,1,30,6,7,6,25.0,51.400000000000006,0.0,-3.0,0.3826834323650898,0.9238795325112867,-0.7818314824680299,0.6234898018587334,0,46.13,35.44,44.49,44.25,40.87,36.0,111.11,26.0,39.032500000000034,7.260263425044612,38.695,14.866092771346546,38.95333333333333,12.214615934396992,41.40125,9.903881677558424,55.74020833333333,21.714489670671643,60.28583333333333,24.008652855378465,46.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
