energy_date,load_discharge_delta,station_ref_id,is_work,is_peak,temp,windSpeed,humidity,cloud,code,hour,minute,weekday,temp_squared,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag4,load_lag24,load_lag96,load_ma4,load_std4,load_ma24,load_std24,load_ma96,load_std96
2025-07-14 02:45:00,21.25,3205103743359,1,0,25.0,5.0,99.0,10.0,501,2,45,0,625.0,0.6593458151000688,0.7518398074789774,0.0,1.0,0,38.38,40.31,19.45,26.81,30.860000000000028,7.844841192422877,32.39541666666667,7.973597180266905,32.885729166666664,6.546604382160508
2025-07-14 03:00:00,24.75,3205103743359,1,0,26.0,6.0,96.0,10.0,101,3,0,0,676.0,0.7071067811865475,0.7071067811865476,0.0,1.0,0,21.25,36.0,31.81,39.5,28.047500000000028,7.391357002224565,32.10125,8.124928528138756,32.73208333333333,6.562804265303152
2025-07-14 03:15:00,34.93,3205103743359,1,0,26.0,6.0,96.0,10.0,101,3,15,0,676.0,0.7518398074789774,0.6593458151000688,0.0,1.0,0,24.75,27.81,34.39,28.19,29.82750000000003,8.135012292615249,32.12375,8.132286598890467,32.80229166666667,6.549740931674289
2025-07-14 03:30:00,25.57,3205103743359,1,0,26.0,6.0,96.0,10.0,101,3,30,0,676.0,0.7933533402912352,0.6087614290087207,0.0,1.0,0,34.93,38.38,25.6,36.81,26.62500000000003,5.845006415822005,32.1225,8.133335189499713,32.68520833333333,6.577748291614631
2025-07-14 03:45:00,34.62,3205103743359,1,0,26.0,6.0,96.0,10.0,101,3,45,0,676.0,0.8314696123025451,0.5555702330196024,0.0,1.0,0,25.57,21.25,34.67,37.81,29.96750000000003,5.5627473728666255,32.120416666666664,8.132660658386312,32.65197916666666,6.559619151308074
2025-07-14 04:00:00,35.5,3205103743359,1,0,26.0,5.0,99.0,10.0,501,4,0,0,676.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,34.62,24.75,39.09,28.56,32.65500000000003,4.737372689688015,31.97083333333333,8.031279564906315,32.72427083333333,6.552285699196257
2025-07-14 04:15:00,25.44,3205103743359,1,0,26.0,5.0,99.0,10.0,501,4,15,0,676.0,0.8968727415326884,0.44228869021900125,0.0,1.0,0,35.5,34.93,33.14,16.69,30.282500000000027,5.528522255931923,31.650000000000002,8.13566437256447,32.815416666666664,6.385631719435446
2025-07-14 04:30:00,38.69,3205103743359,1,0,26.0,5.0,99.0,10.0,501,4,30,0,676.0,0.9238795325112867,0.38268343236508984,0.0,1.0,0,25.44,25.57,23.47,27.25,33.56250000000003,5.690298029775659,32.284166666666664,8.063187910235564,32.93458333333333,6.387422990241053
2025-07-14 04:45:00,38.75,3205103743359,1,0,26.0,5.0,99.0,10.0,501,4,45,0,676.0,0.9469301294951056,0.3214394653031617,0.0,1.0,0,38.69,34.62,30.94,38.56,34.59500000000003,6.289305738129526,32.60958333333334,8.163555533570054,32.9365625,6.389213579509867
2025-07-14 05:00:00,27.85,3205103743359,1,0,26.0,8.0,96.0,10.0,501,5,0,0,676.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,38.75,35.5,34.22,28.79,32.682500000000026,7.040631482166108,32.344166666666666,8.212326851705749,32.92677083333333,6.3963515085346625
2025-07-14 05:15:00,37.72,3205103743359,1,0,26.0,8.0,96.0,10.0,501,5,15,0,676.0,0.9807852804032304,0.19509032201612833,0.0,1.0,0,27.85,25.44,25.34,36.91,35.752500000000026,5.289438376078874,32.86,8.141756033237234,32.935208333333335,6.402192713063807
2025-07-14 05:30:00,26.96,3205103743359,1,0,26.0,8.0,96.0,10.0,501,5,30,0,676.0,0.9914448613738104,0.1305261922200517,0.0,1.0,0,37.72,38.69,33.55,26.99,32.82000000000003,6.2773508213525275,32.58541666666667,8.228140462548106,32.934895833333336,6.402486687110593
2025-07-14 05:45:00,37.08,3205103743359,1,0,26.0,8.0,96.0,10.0,501,5,45,0,676.0,0.9978589232386035,0.06540312923014327,0.0,1.0,0,26.96,38.75,40.9,36.63,32.40250000000003,5.787943647589226,32.426249999999996,8.096198148324218,32.93958333333334,6.405384563289574
2025-07-14 06:00:00,36.81,3205103743359,1,0,27.0,7.0,92.0,10.0,501,6,0,0,729.0,1.0,6.123233995736766e-17,0.0,1.0,0,37.08,27.85,42.18,16.38,34.64250000000003,5.135863283584269,32.2025,7.886405060800216,33.15239583333334,6.185009848921802
2025-07-14 06:15:00,28.09,3205103743359,1,0,27.0,7.0,92.0,10.0,501,6,15,0,729.0,0.9978589232386035,-0.06540312923014314,0.0,1.0,0,36.81,37.72,29.44,24.16,32.23500000000003,5.459282614746048,32.14625,7.911739111047336,33.193333333333335,6.1376892045825455
2025-07-14 06:30:00,36.9,3205103743359,1,0,27.0,7.0,92.0,10.0,501,6,30,0,729.0,0.9914448613738104,-0.1305261922200516,0.0,1.0,0,28.09,26.96,38.62,33.77,34.72000000000003,4.421425109735813,32.07458333333334,7.858157201396249,33.22593749999999,6.1490876650086355
2025-07-14 06:45:00,35.94,3205103743359,1,0,27.0,7.0,92.0,10.0,501,6,45,0,729.0,0.9807852804032304,-0.1950903220161282,0.0,1.0,0,36.9,37.08,28.32,22.71,34.43500000000003,4.252093602097945,32.39208333333333,7.853799401349553,33.36375,6.058512454226188
2025-07-14 07:00:00,28.16,3205103743359,1,0,27.0,5.0,89.0,10.0,501,7,0,0,729.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,35.94,36.81,41.68,31.75,32.27250000000003,4.805215049055392,31.828750000000003,7.640619888661846,33.32635416666667,6.079620853803001
2025-07-14 07:15:00,46.26,3205103743359,1,0,27.0,5.0,89.0,10.0,501,7,15,0,729.0,0.9469301294951057,-0.3214394653031616,0.0,1.0,0,28.16,28.09,38.69,32.49,36.815000000000026,7.41372376076981,32.14416666666667,8.079806237836785,33.469791666666666,6.220487877163938
2025-07-14 07:30:00,34.26,3205103743359,1,0,27.0,5.0,89.0,10.0,501,7,30,0,729.0,0.9238795325112868,-0.3826834323650895,0.0,1.0,0,46.26,36.9,7.69,22.35,36.15500000000003,7.520378979878786,33.25125,6.180510962798864,33.59385416666667,6.1142384936780925
2025-07-14 07:45:00,35.23,3205103743359,1,0,27.0,5.0,89.0,10.0,501,7,45,0,729.0,0.8968727415326884,-0.44228869021900113,0.0,1.0,0,34.26,35.94,40.31,33.26,35.97750000000003,7.535508719898698,33.03958333333333,6.0129740013563096,33.614375,6.116411712512566
2025-07-14 08:00:00,54.2,3205103743359,1,1,29.0,14.0,81.0,0.0,501,8,0,0,841.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,35.23,28.16,36.0,23.44,42.487500000000026,9.518008807921484,33.797916666666666,7.3920703572865465,33.93479166666666,6.377914851344096
2025-07-14 08:15:00,113.61,3205103743359,1,1,29.0,14.0,81.0,0.0,501,8,15,0,841.0,0.8314696123025451,-0.5555702330196023,0.0,1.0,0,54.2,46.26,27.81,33.05,59.32500000000003,37.33608665443762,37.37291666666667,17.79614112524639,34.77395833333333,10.333463013481714
2025-07-14 08:30:00,166.51,3205103743359,1,1,29.0,14.0,81.0,0.0,501,8,30,0,841.0,0.7933533402912352,-0.6087614290087207,0.0,1.0,0,113.61,34.26,38.38,33.89,92.38750000000003,59.637249196015766,42.711666666666666,31.811591224462486,36.15541666666667,16.956457482357358
2025-07-14 08:45:00,162.11,3205103743359,1,1,29.0,14.0,81.0,0.0,501,8,45,0,841.0,0.7518398074789774,-0.6593458151000688,0.0,1.0,0,166.51,35.23,21.25,33.41,124.10750000000003,52.40680005178423,48.58083333333334,39.69673449681427,37.49604166666666,21.274897265097778
2025-07-14 09:00:00,175.88,3205103743359,1,1,30.0,21.0,68.0,0.0,501,9,0,0,900.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,162.11,54.2,24.75,35.07,154.52750000000003,27.8761886144376,54.877916666666664,47.056671566842674,38.962812500000005,25.533614035049986
2025-07-14 09:15:00,150.34,3205103743359,1,1,30.0,21.0,68.0,0.0,501,9,15,0,900.0,0.659345815100069,-0.7518398074789773,0.0,1.0,0,175.88,113.61,34.93,34.61,163.71000000000004,10.602920981237657,59.68666666666667,50.686465877873495,40.16833333333333,27.94414227918633
2025-07-14 09:30:00,142.97,3205103743359,1,1,30.0,21.0,68.0,0.0,501,9,30,0,900.0,0.6087614290087209,-0.793353340291235,0.0,1.0,0,150.34,166.51,25.57,34.27,157.82500000000005,14.387963719756694,64.57833333333333,52.86882657283815,41.300625000000004,29.840531525270052
2025-07-14 09:45:00,144.5,3205103743359,1,1,30.0,21.0,68.0,0.0,501,9,45,0,900.0,0.5555702330196025,-0.831469612302545,0.0,1.0,0,142.97,162.11,34.62,45.45,153.4225,15.304758247062699,69.15666666666667,54.88109626762814,42.33239583333333,31.64343157067657
2025-07-14 10:00:00,145.93,3205103743359,1,1,31.0,9.0,61.0,0.0,100,10,0,0,961.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,144.5,175.88,35.5,34.12,145.93500000000003,3.175662660668641,73.75791666666667,56.54077258966905,43.497083333333336,33.3496530059031
2025-07-14 10:15:00,154.66,3205103743359,1,1,31.0,9.0,61.0,0.0,100,10,15,0,961.0,0.4422886902190017,-0.8968727415326881,0.0,1.0,0,145.93,150.34,25.44,33.85,147.01500000000001,5.238018073123199,79.14208333333333,57.87638258122953,44.75552083333334,35.209304209028005
2025-07-14 10:30:00,143.31,3205103743359,1,1,31.0,9.0,61.0,0.0,100,10,30,0,961.0,0.3826834323650899,-0.9238795325112867,0.0,1.0,0,154.66,142.97,38.69,32.15,147.10000000000002,5.152559234758843,83.50125,58.63210081684007,45.91343749999999,36.59111295118915
2025-07-14 10:45:00,143.6,3205103743359,1,1,31.0,9.0,61.0,0.0,100,10,45,0,961.0,0.32143946530316175,-0.9469301294951056,0.0,1.0,0,143.31,144.5,38.75,34.06,146.87500000000003,5.320842665189283,87.87,59.05736216668846,47.054479166666674,37.90203129870594
2025-07-14 11:00:00,150.81,3205103743359,1,1,31.0,19.0,51.0,0.0,100,11,0,0,961.0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,143.6,145.93,27.85,34.67,148.09500000000003,5.5848515349737715,92.99333333333334,58.95755095399746,48.26427083333334,39.32923184296328
2025-07-14 11:15:00,139.34,3205103743359,1,1,31.0,19.0,51.0,0.0,100,11,15,0,961.0,0.19509032201612816,-0.9807852804032304,0.0,1.0,0,150.81,154.66,37.72,43.54,144.26500000000004,4.776571294806005,97.22749999999998,58.46233676107784,49.2621875,40.40867215946212
2025-07-14 11:30:00,134.97,3205103743359,1,1,31.0,19.0,51.0,0.0,100,11,30,0,961.0,0.130526192220052,-0.9914448613738104,0.0,1.0,0,139.34,143.31,26.96,24.06,142.18,6.746431155386104,101.72791666666667,56.955862238206535,50.4175,41.257129246765444
2025-07-14 11:45:00,130.23,3205103743359,1,1,31.0,19.0,51.0,0.0,100,11,45,0,961.0,0.06540312923014312,-0.9978589232386035,0.0,1.0,0,134.97,143.6,37.08,34.84,138.83750000000003,8.806056154773845,105.60916666666667,55.51450761555545,51.411145833333336,42.019658378576686
2025-07-14 12:00:00,124.44,3205103743359,1,1,32.0,21.0,44.0,0.0,100,12,0,0,1024.0,1.2246467991473532e-16,-1.0,0.0,1.0,0,130.23,150.81,36.81,34.69,132.24500000000003,6.396428691154843,109.26041666666667,53.64298596552551,52.34604166666667,42.637594048820645
2025-07-14 12:15:00,114.25,3205103743359,1,1,32.0,21.0,44.0,0.0,100,12,15,0,1024.0,-0.06540312923014287,-0.9978589232386035,0.0,1.0,0,124.44,139.34,28.09,34.63,125.97250000000003,8.922758822305317,112.85041666666667,50.78131019417183,53.17541666666667,43.061623845899135
2025-07-14 12:30:00,122.12,3205103743359,1,1,32.0,21.0,44.0,0.0,100,12,30,0,1024.0,-0.13052619222005177,-0.9914448613738104,0.0,1.0,0,114.25,134.97,36.9,33.3,122.76000000000002,6.61949142062238,116.40125,48.15099035620222,54.100625,43.581137151235865
2025-07-14 12:45:00,109.42,3205103743359,1,1,32.0,21.0,44.0,0.0,100,12,45,0,1024.0,-0.19509032201612792,-0.9807852804032305,0.0,1.0,0,122.12,130.23,35.94,33.9,117.55750000000002,6.960451972946306,119.46291666666667,45.04860413599874,54.88729166666667,43.89313972243357
2025-07-14 13:00:00,137.28,3205103743359,1,1,32.0,26.0,45.0,1.0,101,13,0,0,1024.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,109.42,124.44,28.16,43.25,120.76750000000003,12.18927773363512,124.00958333333334,40.73282966923358,55.866770833333334,44.672935913671736
2025-07-14 13:15:00,139.09,3205103743359,1,1,32.0,26.0,45.0,1.0,101,13,15,0,1024.0,-0.32143946530316153,-0.9469301294951057,0.0,1.0,0,137.28,114.25,46.26,33.78,126.97750000000005,13.960841366754885,127.8775,37.29093668300827,56.96375,45.41174457989435
2025-07-14 13:30:00,141.48,3205103743359,1,1,32.0,26.0,45.0,1.0,101,13,30,0,1024.0,-0.38268343236508967,-0.9238795325112868,0.0,1.0,0,139.09,122.12,34.26,34.7,131.81750000000005,15.030414443200234,132.345,31.571800433443435,58.07604166666667,46.16219383820736
2025-07-14 13:45:00,138.75,3205103743359,1,1,32.0,26.0,45.0,1.0,101,13,45,0,1024.0,-0.44228869021900147,-0.8968727415326883,0.0,1.0,0,141.48,109.42,35.23,35.05,139.15000000000003,1.740632069401972,136.65833333333333,23.855627294700824,59.15625,46.82623473517567
2025-07-14 14:00:00,131.83,3205103743359,1,1,31.0,15.0,45.0,91.0,104,14,0,0,961.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,138.75,137.28,54.2,39.96,137.78750000000002,4.153282838233335,139.89291666666665,16.234594431061986,60.11322916666666,47.36545542225413
2025-07-14 14:15:00,140.39,3205103743359,1,1,31.0,15.0,45.0,91.0,104,14,15,0,961.0,-0.555570233019602,-0.8314696123025455,0.0,1.0,0,131.83,139.09,113.61,36.69,138.1125,4.33602256309823,141.00875,15.239394976166883,61.193437499999995,48.00382655423179
2025-07-14 14:30:00,136.17,3205103743359,1,1,31.0,15.0,45.0,91.0,104,14,30,0,961.0,-0.6087614290087207,-0.7933533402912352,0.0,1.0,0,140.39,141.48,166.51,35.25,136.78500000000003,3.7321798814763234,139.74458333333334,14.25885780510789,62.2446875,48.53183766631777
2025-07-14 14:45:00,130.82,3205103743359,1,1,31.0,15.0,45.0,91.0,104,14,45,0,961.0,-0.6593458151000688,-0.7518398074789775,0.0,1.0,0,136.17,138.75,162.11,33.91,134.8025,4.388859950795439,138.44083333333333,13.537207314824803,63.25416666666667,48.94240661853601
2025-07-14 15:00:00,157.77,3205103743359,1,1,32.0,17.0,43.0,91.0,101,15,0,0,1024.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,130.82,131.83,175.88,31.76,141.28750000000002,11.665271464237982,137.68625,11.745762533802889,64.56677083333334,49.77159195015038
2025-07-14 15:15:00,137.92,3205103743359,1,1,32.0,17.0,43.0,91.0,101,15,15,0,1024.0,-0.7518398074789773,-0.6593458151000691,0.0,1.0,0,157.77,140.39,150.34,34.74,140.67000000000002,11.79328905215581,137.16875000000002,11.433470055083333,65.6415625,50.232642214488024
2025-07-14 15:30:00,140.97,3205103743359,1,1,32.0,17.0,43.0,91.0,101,15,30,0,1024.0,-0.7933533402912349,-0.6087614290087209,0.0,1.0,0,137.92,136.17,142.97,35.1,141.87000000000003,11.421106192821187,137.08541666666665,11.396578044469122,66.744375,50.71489704971545
2025-07-14 15:45:00,141.87,3205103743359,1,1,32.0,17.0,43.0,91.0,101,15,45,0,1024.0,-0.8314696123025452,-0.5555702330196022,0.0,1.0,0,140.97,130.82,144.5,32.94,144.63250000000002,8.919956558248057,136.97583333333333,11.33465977960202,67.8790625,51.16717663087419
2025-07-14 16:00:00,138.75,3205103743359,1,1,31.0,17.0,44.0,91.0,101,16,0,0,961.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,141.87,157.77,145.93,44.71,139.87750000000003,1.8499256744613515,136.67666666666665,11.18177152750138,68.85864583333334,51.61714942719242
2025-07-14 16:15:00,139.44,3205103743359,1,1,31.0,17.0,44.0,91.0,101,16,15,0,961.0,-0.8968727415326883,-0.44228869021900136,0.0,1.0,0,138.75,137.92,154.66,33.06,140.25750000000002,1.4199383793078326,136.0425,10.530122527077694,69.96677083333333,51.98113656834062
2025-07-14 16:30:00,129.67,3205103743359,1,1,31.0,17.0,44.0,91.0,101,16,30,0,961.0,-0.9238795325112868,-0.3826834323650895,0.0,1.0,0,139.44,140.97,143.31,39.89,137.4325,5.345205795947491,135.47416666666666,10.488835023271823,70.90197916666666,52.241298799439
2025-07-14 16:45:00,138.7,3205103743359,1,1,31.0,17.0,44.0,91.0,101,16,45,0,961.0,-0.9469301294951056,-0.3214394653031618,0.0,1.0,0,129.67,141.87,143.6,38.87,136.64000000000001,4.658919760455606,135.26999999999998,10.370813141594889,71.941875,52.58940003886183
2025-07-14 17:00:00,139.4,3205103743359,1,1,30.0,14.0,44.0,100.0,104,17,0,0,900.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,138.7,138.75,150.81,31.41,136.8025,4.767126143463914,134.79458333333332,9.877240848326414,73.06677083333334,52.86751692963171
2025-07-14 17:15:00,125.33,3205103743359,1,1,30.0,14.0,44.0,100.0,104,17,15,0,900.0,-0.9807852804032303,-0.19509032201612866,0.0,1.0,0,139.4,139.44,139.34,34.27,133.27500000000003,6.905681236081095,134.21083333333334,10.010031019681104,74.01531250000001,52.980874840349266
2025-07-14 17:30:00,110.41,3205103743359,1,1,30.0,14.0,44.0,100.0,104,17,30,0,900.0,-0.9914448613738104,-0.13052619222005163,0.0,1.0,0,125.33,129.67,134.97,43.99,128.46000000000004,13.664316058052844,133.1875,11.122610832876195,74.7071875,53.0183229440174
2025-07-14 17:45:00,107.34,3205103743359,1,0,30.0,14.0,44.0,100.0,104,17,45,0,900.0,-0.9978589232386035,-0.06540312923014273,0.0,1.0,0,110.41,138.7,130.23,33.19,120.62000000000003,14.781463617236675,132.23375,12.305710873784554,75.47958333333334,52.947192598240335
2025-07-14 18:00:00,104.57,3205103743359,1,0,27.0,4.0,67.0,91.0,104,18,0,0,729.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,107.34,139.4,124.44,34.31,111.91250000000004,9.257553222514494,131.40583333333333,13.466531433188836,76.21145833333334,52.85764303603244
2025-07-14 18:15:00,105.64,3205103743359,1,0,27.0,4.0,67.0,91.0,104,18,15,0,729.0,-0.9978589232386036,0.06540312923014237,0.0,1.0,0,104.57,125.33,114.25,20.58,106.99000000000002,2.5493659344407176,131.04708333333332,14.045668519766144,77.0975,52.62770971146047
2025-07-14 18:30:00,107.0,3205103743359,1,0,27.0,4.0,67.0,91.0,104,18,30,0,729.0,-0.9914448613738105,0.13052619222005127,0.0,1.0,0,105.64,110.41,122.12,39.82,106.13750000000003,1.2772985820419973,130.41708333333332,14.78321947615582,77.79729166666667,52.57343128233415
2025-07-14 18:45:00,97.75,3205103743359,1,0,27.0,4.0,67.0,91.0,104,18,45,0,729.0,-0.9807852804032304,0.1950903220161283,0.0,1.0,0,107.0,107.34,109.42,34.05,103.74000000000002,4.115280468492072,129.9308333333333,15.66925622294155,78.46083333333333,52.417228659582356
2025-07-14 19:00:00,104.66,3205103743359,1,0,26.0,1.0,77.0,96.0,104,19,0,0,676.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,97.75,104.57,137.28,34.4,103.76250000000002,4.121572313371724,128.5716666666667,16.40169309042105,79.19270833333333,52.28589167621852
2025-07-14 19:15:00,104.15,3205103743359,1,0,26.0,1.0,77.0,96.0,104,19,15,0,676.0,-0.9469301294951057,0.3214394653031615,0.0,1.0,0,104.66,105.64,139.09,33.11,103.39000000000003,3.959469661585863,127.11583333333333,16.968350312252554,79.93270833333334,52.129298287586835
2025-07-14 19:30:00,96.44,3205103743359,1,0,26.0,1.0,77.0,96.0,104,19,30,0,676.0,-0.923879532511287,0.38268343236508917,0.0,1.0,0,104.15,107.0,141.48,30.7,100.75000000000003,4.259272238425008,125.23916666666666,17.78179990809407,80.61749999999999,51.907069612814176
2025-07-14 19:45:00,95.44,3205103743359,1,0,26.0,1.0,77.0,96.0,104,19,45,0,676.0,-0.8968727415326885,0.442288690219001,0.0,1.0,0,96.44,97.75,138.75,23.41,100.17250000000003,4.908709097208531,123.43458333333332,18.532834077651323,81.3678125,51.59106732561475
2025-07-14 20:00:00,101.24,3205103743359,1,0,24.0,1.0,86.0,100.0,104,20,0,0,576.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,95.44,104.66,131.83,33.68,99.31750000000002,4.097319245679729,122.16000000000001,18.97692374393402,82.0715625,51.394128547061705
2025-07-14 20:15:00,95.44,3205103743359,1,0,24.0,1.0,86.0,100.0,104,20,15,0,576.0,-0.8314696123025455,0.5555702330196018,0.0,1.0,0,101.24,104.15,140.39,35.54,97.14000000000003,2.773685875211909,120.28708333333334,19.314650325869792,82.69552083333333,51.186451370811625
2025-07-14 20:30:00,72.25,3205103743359,1,0,24.0,1.0,86.0,100.0,104,20,30,0,576.0,-0.7933533402912357,0.6087614290087199,0.0,1.0,0,95.44,96.44,136.17,33.41,91.09250000000003,12.855777883932761,117.62375000000002,21.331070992202637,83.10010416666667,50.94572433885053
