"energy_date","load_discharge_delta","temp","code","humidity","windSpeed","cloud","station_ref_id","is_work","is_peak"
"2025-04-18 15:00:00","NULL","30","100","41","18","0","1854711785236467712","0","0"
"2025-04-18 15:00:00","104.97","30","100","41","18","0","1716387625733984256","1","1"
"2025-04-18 15:00:00","0.00","30","100","41","18","0","1749985246419357696","0","0"
"2025-04-18 15:15:00","0.00","30","100","41","18","0","1749985246419357696","0","0"
"2025-04-18 15:15:00","NULL","30","100","41","18","0","1854711785236467712","0","0"
"2025-04-18 15:15:00","94.88","30","100","41","18","0","1716387625733984256","1","1"
"2025-04-18 15:30:00","96.28","30","100","41","18","0","1716387625733984256","1","1"
"2025-04-18 15:30:00","0.00","30","100","41","18","0","1749985246419357696","0","0"
"2025-04-18 15:30:00","NULL","30","100","41","18","0","1854711785236467712","0","0"
"2025-04-18 15:45:00","NULL","30","100","41","18","0","1854711785236467712","0","0"
"2025-04-18 15:45:00","98.53","30","100","41","18","0","1716387625733984256","1","1"
"2025-04-18 15:45:00","0.00","30","100","41","18","0","1749985246419357696","0","0"
"2025-04-18 16:00:00","0.00","30","100","44","14","0","1749985246419357696","0","0"
"2025-04-18 16:00:00","NULL","30","100","44","14","0","1854711785236467712","0","0"
"2025-04-18 16:00:00","88.60","30","100","44","14","0","1716387625733984256","1","1"
"2025-04-18 16:15:00","107.23","30","100","44","14","0","1716387625733984256","1","1"
"2025-04-18 16:15:00","0.00","30","100","44","14","0","1749985246419357696","0","0"
"2025-04-18 16:15:00","NULL","30","100","44","14","0","1854711785236467712","0","0"
"2025-04-18 16:30:00","NULL","30","100","44","14","0","1854711785236467712","0","0"
"2025-04-18 16:30:00","94.71","30","100","44","14","0","1716387625733984256","1","1"
"2025-04-18 16:30:00","0.00","30","100","44","14","0","1749985246419357696","0","0"
"2025-04-18 16:45:00","0.00","30","100","44","14","0","1749985246419357696","0","0"
"2025-04-18 16:45:00","NULL","30","100","44","14","0","1854711785236467712","0","0"
"2025-04-18 16:45:00","97.70","30","100","44","14","0","1716387625733984256","1","1"
"2025-04-18 17:00:00","81.62","28","100","43","16","0","1716387625733984256","1","1"
"2025-04-18 17:00:00","0.00","28","100","43","16","0","1749985246419357696","0","0"
"2025-04-18 17:00:00","NULL","28","100","43","16","0","1854711785236467712","0","0"
"2025-04-18 17:15:00","NULL","28","100","43","16","0","1854711785236467712","0","0"
"2025-04-18 17:15:00","71.28","28","100","43","16","0","1716387625733984256","1","1"
"2025-04-18 17:15:00","0.00","28","100","43","16","0","1749985246419357696","0","0"
"2025-04-18 17:30:00","0.00","28","100","43","16","0","1749985246419357696","0","0"
"2025-04-18 17:30:00","NULL","28","100","43","16","0","1854711785236467712","0","0"
"2025-04-18 17:30:00","49.07","28","100","43","16","0","1716387625733984256","1","0"
"2025-04-18 17:45:00","38.60","28","100","43","16","0","1716387625733984256","1","0"
"2025-04-18 17:45:00","0.00","28","100","43","16","0","1749985246419357696","0","0"
"2025-04-18 17:45:00","NULL","28","100","43","16","0","1854711785236467712","0","0"
"2025-04-18 18:00:00","NULL","26","150","45","10","0","1854711785236467712","0","0"
"2025-04-18 18:00:00","50.98","26","150","45","10","0","1716387625733984256","1","0"
"2025-04-18 18:00:00","0.00","26","150","45","10","0","1749985246419357696","0","0"
"2025-04-18 18:15:00","0.00","26","150","45","10","0","1749985246419357696","0","0"
"2025-04-18 18:15:00","NULL","26","150","45","10","0","1854711785236467712","0","0"
"2025-04-18 18:15:00","48.79","26","150","45","10","0","1716387625733984256","1","0"
"2025-04-18 18:30:00","51.35","26","150","45","10","0","1716387625733984256","1","0"
"2025-04-18 18:30:00","0.00","26","150","45","10","0","1749985246419357696","0","0"
"2025-04-18 18:30:00","NULL","26","150","45","10","0","1854711785236467712","0","0"
"2025-04-18 18:45:00","NULL","26","150","45","10","0","1854711785236467712","0","0"
"2025-04-18 18:45:00","48.14","26","150","45","10","0","1716387625733984256","1","0"
"2025-04-18 18:45:00","0.00","26","150","45","10","0","1749985246419357696","0","0"
"2025-04-18 19:00:00","0.00","24","150","52","3","0","1749985246419357696","0","0"
"2025-04-18 19:00:00","NULL","24","150","52","3","0","1854711785236467712","0","0"
"2025-04-18 19:00:00","49.66","24","150","52","3","0","1716387625733984256","1","0"
"2025-04-18 19:15:00","39.38","24","150","52","3","0","1716387625733984256","1","0"
"2025-04-18 19:15:00","0.00","24","150","52","3","0","1749985246419357696","0","0"
"2025-04-18 19:15:00","NULL","24","150","52","3","0","1854711785236467712","0","0"
"2025-04-18 19:30:00","NULL","24","150","52","3","0","1854711785236467712","0","0"
"2025-04-18 19:30:00","48.57","24","150","52","3","0","1716387625733984256","1","0"
"2025-04-18 19:30:00","0.00","24","150","52","3","0","1749985246419357696","0","0"
"2025-04-18 19:45:00","0.00","24","150","52","3","0","1749985246419357696","0","0"
"2025-04-18 19:45:00","NULL","24","150","52","3","0","1854711785236467712","0","0"
"2025-04-18 19:45:00","50.63","24","150","52","3","0","1716387625733984256","1","0"
"2025-04-18 20:00:00","36.62","24","150","57","9","0","1716387625733984256","1","0"
"2025-04-18 20:00:00","0.00","24","150","57","9","0","1749985246419357696","0","0"
"2025-04-18 20:00:00","NULL","24","150","57","9","0","1854711785236467712","0","0"
"2025-04-18 20:15:00","NULL","24","150","57","9","0","1854711785236467712","0","0"
"2025-04-18 20:15:00","37.50","24","150","57","9","0","1716387625733984256","1","0"
"2025-04-18 20:15:00","0.00","24","150","57","9","0","1749985246419357696","0","0"
"2025-04-18 20:30:00","0.00","24","150","57","9","0","1749985246419357696","0","0"
"2025-04-18 20:30:00","NULL","24","150","57","9","0","1854711785236467712","0","0"
"2025-04-18 20:30:00","22.72","24","150","57","9","0","1716387625733984256","1","0"
"2025-04-18 20:45:00","34.13","24","150","57","9","0","1716387625733984256","1","0"
"2025-04-18 20:45:00","0.00","24","150","57","9","0","1749985246419357696","0","0"
"2025-04-18 20:45:00","NULL","24","150","57","9","0","1854711785236467712","0","0"
"2025-04-18 21:00:00","NULL","23","150","60","9","3","1854711785236467712","0","0"
"2025-04-18 21:00:00","21.28","23","150","60","9","3","1716387625733984256","1","0"
"2025-04-18 21:00:00","0.00","23","150","60","9","3","1749985246419357696","0","0"
"2025-04-18 21:15:00","0.00","23","150","60","9","3","1749985246419357696","0","0"
"2025-04-18 21:15:00","NULL","23","150","60","9","3","1854711785236467712","0","0"
"2025-04-18 21:15:00","24.31","23","150","60","9","3","1716387625733984256","1","0"
"2025-04-18 21:30:00","33.62","23","150","60","9","3","1716387625733984256","1","0"
"2025-04-18 21:30:00","0.00","23","150","60","9","3","1749985246419357696","0","0"
"2025-04-18 21:30:00","NULL","23","150","60","9","3","1854711785236467712","0","0"
"2025-04-18 21:45:00","NULL","23","150","60","9","3","1854711785236467712","0","0"
"2025-04-18 21:45:00","19.54","23","150","60","9","3","1716387625733984256","1","0"
"2025-04-18 21:45:00","0.00","23","150","60","9","3","1749985246419357696","0","0"
"2025-04-18 22:00:00","0.00","22","150","66","8","6","1749985246419357696","0","0"
"2025-04-18 22:00:00","NULL","22","150","66","8","6","1854711785236467712","0","0"
"2025-04-18 22:00:00","35.81","22","150","66","8","6","1716387625733984256","1","0"
"2025-04-18 22:15:00","24.34","22","150","66","8","6","1716387625733984256","1","0"
"2025-04-18 22:15:00","0.00","22","150","66","8","6","1749985246419357696","0","0"
"2025-04-18 22:15:00","NULL","22","150","66","8","6","1854711785236467712","0","0"
"2025-04-18 22:30:00","NULL","22","150","66","8","6","1854711785236467712","0","0"
"2025-04-18 22:30:00","23.50","22","150","66","8","6","1716387625733984256","1","0"
"2025-04-18 22:30:00","0.00","22","150","66","8","6","1749985246419357696","0","0"
"2025-04-18 22:45:00","0.00","22","150","66","8","6","1749985246419357696","0","0"
"2025-04-18 22:45:00","NULL","22","150","66","8","6","1854711785236467712","0","0"
"2025-04-18 22:45:00","34.56","22","150","66","8","6","1716387625733984256","1","0"
"2025-04-18 23:00:00","20.56","20","150","72","9","91","1716387625733984256","1","0"
"2025-04-18 23:00:00","0.00","20","150","72","9","91","1749985246419357696","0","0"
"2025-04-18 23:00:00","NULL","20","150","72","9","91","1854711785236467712","0","0"
"2025-04-18 23:15:00","NULL","20","150","72","9","91","1854711785236467712","0","0"
"2025-04-18 23:15:00","22.31","20","150","72","9","91","1716387625733984256","1","0"
"2025-04-18 23:15:00","0.00","20","150","72","9","91","1749985246419357696","0","0"
"2025-04-18 23:30:00","0.00","20","150","72","9","91","1749985246419357696","0","0"
"2025-04-18 23:30:00","NULL","20","150","72","9","91","1854711785236467712","0","0"
"2025-04-18 23:30:00","24.07","20","150","72","9","91","1716387625733984256","1","0"
"2025-04-18 23:45:00","32.87","20","150","72","9","91","1716387625733984256","1","0"
"2025-04-18 23:45:00","0.00","20","150","72","9","91","1749985246419357696","0","0"
"2025-04-18 23:45:00","NULL","20","150","72","9","91","1854711785236467712","0","0"
"2025-04-19 00:00:00","25.50","20","501","76","5","91","1716387625733984256","0","0"
"2025-04-19 00:00:00","NULL","20","501","76","5","91","1854711785236467712","0","0"
"2025-04-19 00:00:00","0.00","20","501","76","5","91","1749985246419357696","0","0"
"2025-04-19 00:15:00","NULL","20","501","76","5","91","1854711785236467712","0","0"
"2025-04-19 00:15:00","0.00","20","501","76","5","91","1749985246419357696","0","0"
"2025-04-19 00:15:00","25.75","20","501","76","5","91","1716387625733984256","0","0"
"2025-04-19 00:30:00","35.88","20","501","76","5","91","1716387625733984256","0","0"
"2025-04-19 00:30:00","NULL","20","501","76","5","91","1854711785236467712","0","0"
"2025-04-19 00:30:00","0.00","20","501","76","5","91","1749985246419357696","0","0"
"2025-04-19 00:45:00","NULL","20","501","76","5","91","1854711785236467712","0","0"
"2025-04-19 00:45:00","0.00","20","501","76","5","91","1749985246419357696","0","0"
"2025-04-19 00:45:00","23.69","20","501","76","5","91","1716387625733984256","0","0"
"2025-04-19 01:00:00","25.87","20","501","85","8","91","1716387625733984256","0","0"
"2025-04-19 01:00:00","NULL","20","501","85","8","91","1854711785236467712","0","0"
"2025-04-19 01:00:00","0.00","20","501","85","8","91","1749985246419357696","0","0"
"2025-04-19 01:15:00","NULL","20","501","85","8","91","1854711785236467712","0","0"
"2025-04-19 01:15:00","0.00","20","501","85","8","91","1749985246419357696","0","0"
"2025-04-19 01:15:00","36.81","20","501","85","8","91","1716387625733984256","0","0"
"2025-04-19 01:30:00","27.88","20","501","85","8","91","1716387625733984256","0","0"
"2025-04-19 01:30:00","NULL","20","501","85","8","91","1854711785236467712","0","0"
"2025-04-19 01:30:00","0.00","20","501","85","8","91","1749985246419357696","0","0"
"2025-04-19 01:45:00","NULL","20","501","85","8","91","1854711785236467712","0","0"
"2025-04-19 01:45:00","0.00","20","501","85","8","91","1749985246419357696","0","0"
"2025-04-19 01:45:00","2.18","20","501","85","8","91","1716387625733984256","0","0"
"2025-04-19 02:00:00","23.25","19","501","93","10","99","1716387625733984256","0","0"
"2025-04-19 02:00:00","NULL","19","501","93","10","99","1854711785236467712","0","0"
"2025-04-19 02:00:00","0.00","19","501","93","10","99","1749985246419357696","0","0"
"2025-04-19 02:15:00","NULL","19","501","93","10","99","1854711785236467712","0","0"
"2025-04-19 02:15:00","0.00","19","501","93","10","99","1749985246419357696","0","0"
"2025-04-19 02:15:00","36.00","19","501","93","10","99","1716387625733984256","0","0"
"2025-04-19 02:30:00","25.69","19","501","93","10","99","1716387625733984256","0","0"
"2025-04-19 02:30:00","NULL","19","501","93","10","99","1854711785236467712","0","0"
"2025-04-19 02:30:00","0.00","19","501","93","10","99","1749985246419357696","0","0"
"2025-04-19 02:45:00","NULL","19","501","93","10","99","1854711785236467712","0","0"
"2025-04-19 02:45:00","0.00","19","501","93","10","99","1749985246419357696","0","0"
"2025-04-19 02:45:00","27.13","19","501","93","10","99","1716387625733984256","0","0"
"2025-04-19 03:00:00","36.81","19","501","95","2","99","1716387625733984256","0","0"
"2025-04-19 03:00:00","NULL","19","501","95","2","99","1854711785236467712","0","0"
"2025-04-19 03:00:00","0.00","19","501","95","2","99","1749985246419357696","0","0"
"2025-04-19 03:15:00","NULL","19","501","95","2","99","1854711785236467712","0","0"
"2025-04-19 03:15:00","0.00","19","501","95","2","99","1749985246419357696","0","0"
"2025-04-19 03:15:00","22.81","19","501","95","2","99","1716387625733984256","0","0"
"2025-04-19 03:30:00","3.31","19","501","95","2","99","1716387625733984256","0","0"
"2025-04-19 03:30:00","NULL","19","501","95","2","99","1854711785236467712","0","0"
"2025-04-19 03:30:00","0.00","19","501","95","2","99","1749985246419357696","0","0"
"2025-04-19 03:45:00","NULL","19","501","95","2","99","1854711785236467712","0","0"
"2025-04-19 03:45:00","0.00","19","501","95","2","99","1749985246419357696","0","0"
"2025-04-19 03:45:00","37.00","19","501","95","2","99","1716387625733984256","0","0"
"2025-04-19 04:00:00","26.32","18","501","97","1","100","1716387625733984256","0","0"
"2025-04-19 04:00:00","NULL","18","501","97","1","100","1854711785236467712","0","0"
"2025-04-19 04:00:00","0.00","18","501","97","1","100","1749985246419357696","0","0"
"2025-04-19 04:15:00","NULL","18","501","97","1","100","1854711785236467712","0","0"
"2025-04-19 04:15:00","0.00","18","501","97","1","100","1749985246419357696","0","0"
"2025-04-19 04:15:00","30.12","18","501","97","1","100","1716387625733984256","0","0"
"2025-04-19 04:30:00","34.25","18","501","97","1","100","1716387625733984256","0","0"
"2025-04-19 04:30:00","NULL","18","501","97","1","100","1854711785236467712","0","0"
"2025-04-19 04:30:00","0.00","18","501","97","1","100","1749985246419357696","0","0"
"2025-04-19 04:45:00","NULL","18","501","97","1","100","1854711785236467712","0","0"
"2025-04-19 04:45:00","0.00","18","501","97","1","100","1749985246419357696","0","0"
"2025-04-19 04:45:00","22.25","18","501","97","1","100","1716387625733984256","0","0"
"2025-04-19 05:00:00","24.07","17","501","98","4","100","1716387625733984256","0","0"
"2025-04-19 05:00:00","NULL","17","501","98","4","100","1854711785236467712","0","0"
"2025-04-19 05:00:00","0.00","17","501","98","4","100","1749985246419357696","0","0"
"2025-04-19 05:15:00","NULL","17","501","98","4","100","1854711785236467712","0","0"
"2025-04-19 05:15:00","0.00","17","501","98","4","100","1749985246419357696","0","0"
"2025-04-19 05:15:00","2.63","17","501","98","4","100","1716387625733984256","0","0"
"2025-04-19 05:30:00","34.25","17","501","98","4","100","1716387625733984256","0","0"
"2025-04-19 05:30:00","NULL","17","501","98","4","100","1854711785236467712","0","0"
"2025-04-19 05:30:00","0.00","17","501","98","4","100","1749985246419357696","0","0"
"2025-04-19 05:45:00","NULL","17","501","98","4","100","1854711785236467712","0","0"
"2025-04-19 05:45:00","0.00","17","501","98","4","100","1749985246419357696","0","0"
"2025-04-19 05:45:00","25.21","17","501","98","4","100","1716387625733984256","0","0"
"2025-04-19 06:00:00","20.42","18","501","99","2","100","1716387625733984256","0","0"
"2025-04-19 06:00:00","NULL","18","501","99","2","100","1854711785236467712","0","0"
"2025-04-19 06:00:00","0.00","18","501","99","2","100","1749985246419357696","0","0"
"2025-04-19 06:15:00","NULL","18","501","99","2","100","1854711785236467712","0","0"
"2025-04-19 06:15:00","0.00","18","501","99","2","100","1749985246419357696","0","0"
"2025-04-19 06:15:00","23.55","18","501","99","2","100","1716387625733984256","0","0"
"2025-04-19 06:30:00","20.58","18","501","99","2","100","1716387625733984256","0","0"
"2025-04-19 06:30:00","NULL","18","501","99","2","100","1854711785236467712","0","0"
"2025-04-19 06:30:00","0.00","18","501","99","2","100","1749985246419357696","0","0"
"2025-04-19 06:45:00","NULL","18","501","99","2","100","1854711785236467712","0","0"
"2025-04-19 06:45:00","0.00","18","501","99","2","100","1749985246419357696","0","0"
"2025-04-19 06:45:00","24.33","18","501","99","2","100","1716387625733984256","0","0"
"2025-04-19 07:00:00","32.25","20","501","93","4","100","1716387625733984256","0","0"
"2025-04-19 07:00:00","NULL","20","501","93","4","100","1854711785236467712","0","0"
"2025-04-19 07:00:00","0.00","20","501","93","4","100","1749985246419357696","0","0"
"2025-04-19 07:15:00","NULL","20","501","93","4","100","1854711785236467712","0","0"
"2025-04-19 07:15:00","0.00","20","501","93","4","100","1749985246419357696","0","0"
"2025-04-19 07:15:00","21.96","20","501","93","4","100","1716387625733984256","0","0"
"2025-04-19 07:30:00","19.43","20","501","93","4","100","1716387625733984256","0","0"
"2025-04-19 07:30:00","NULL","20","501","93","4","100","1854711785236467712","0","0"
"2025-04-19 07:30:00","0.00","20","501","93","4","100","1749985246419357696","0","0"
"2025-04-19 07:45:00","NULL","20","501","93","4","100","1854711785236467712","0","0"
"2025-04-19 07:45:00","0.00","20","501","93","4","100","1749985246419357696","0","0"
"2025-04-19 07:45:00","32.31","20","501","93","4","100","1716387625733984256","0","0"
"2025-04-19 08:00:00","24.78","22","501","83","3","100","1716387625733984256","0","0"
"2025-04-19 08:00:00","NULL","22","501","83","3","100","1854711785236467712","0","0"
"2025-04-19 08:00:00","0.00","22","501","83","3","100","1749985246419357696","0","0"
"2025-04-19 08:15:00","NULL","22","501","83","3","100","1854711785236467712","0","0"
"2025-04-19 08:15:00","0.00","22","501","83","3","100","1749985246419357696","0","0"
"2025-04-19 08:15:00","41.17","22","501","83","3","100","1716387625733984256","0","0"
"2025-04-19 08:30:00","61.09","22","501","83","3","100","1716387625733984256","0","0"
"2025-04-19 08:30:00","NULL","22","501","83","3","100","1854711785236467712","0","0"
"2025-04-19 08:30:00","0.00","22","501","83","3","100","1749985246419357696","0","0"
"2025-04-19 08:45:00","NULL","22","501","83","3","100","1854711785236467712","0","0"
"2025-04-19 08:45:00","0.00","22","501","83","3","100","1749985246419357696","0","0"
"2025-04-19 08:45:00","42.28","22","501","83","3","100","1716387625733984256","0","0"
"2025-04-19 09:00:00","42.91","25","501","71","8","91","1716387625733984256","0","0"
"2025-04-19 09:00:00","NULL","25","501","71","8","91","1854711785236467712","0","0"
"2025-04-19 09:00:00","0.00","25","501","71","8","91","1749985246419357696","0","0"
"2025-04-19 09:15:00","NULL","25","501","71","8","91","1854711785236467712","0","0"
"2025-04-19 09:15:00","0.00","25","501","71","8","91","1749985246419357696","0","0"
"2025-04-19 09:15:00","53.72","25","501","71","8","91","1716387625733984256","0","0"
"2025-04-19 09:30:00","44.85","25","501","71","8","91","1716387625733984256","0","0"
"2025-04-19 09:30:00","NULL","25","501","71","8","91","1854711785236467712","0","0"
"2025-04-19 09:30:00","0.00","25","501","71","8","91","1749985246419357696","0","0"
"2025-04-19 09:45:00","NULL","25","501","71","8","91","1854711785236467712","0","0"
"2025-04-19 09:45:00","0.00","25","501","71","8","91","1749985246419357696","0","0"
"2025-04-19 09:45:00","55.54","25","501","71","8","91","1716387625733984256","0","0"
"2025-04-19 10:00:00","39.38","26","101","65","21","91","1716387625733984256","0","0"
"2025-04-19 10:00:00","NULL","26","101","65","21","91","1854711785236467712","0","0"
"2025-04-19 10:00:00","0.00","26","101","65","21","91","1749985246419357696","0","0"
"2025-04-19 10:15:00","NULL","26","101","65","21","91","1854711785236467712","0","0"
"2025-04-19 10:15:00","0.00","26","101","65","21","91","1749985246419357696","0","0"
"2025-04-19 10:15:00","55.66","26","101","65","21","91","1716387625733984256","0","0"
"2025-04-19 10:30:00","42.52","26","101","65","21","91","1716387625733984256","0","0"
"2025-04-19 10:30:00","NULL","26","101","65","21","91","1854711785236467712","0","0"
"2025-04-19 10:30:00","0.00","26","101","65","21","91","1749985246419357696","0","0"
"2025-04-19 10:45:00","NULL","26","101","65","21","91","1854711785236467712","0","0"
"2025-04-19 10:45:00","0.00","26","101","65","21","91","1749985246419357696","0","0"
"2025-04-19 10:45:00","55.08","26","101","65","21","91","1716387625733984256","0","0"
"2025-04-19 11:00:00","41.77","23","501","72","21","91","1716387625733984256","0","0"
"2025-04-19 11:00:00","NULL","23","501","72","21","91","1854711785236467712","0","0"
"2025-04-19 11:00:00","0.00","23","501","72","21","91","1749985246419357696","0","0"
"2025-04-19 11:15:00","NULL","23","501","72","21","91","1854711785236467712","0","0"
"2025-04-19 11:15:00","0.00","23","501","72","21","91","1749985246419357696","0","0"
"2025-04-19 11:15:00","55.49","23","501","72","21","91","1716387625733984256","0","0"
"2025-04-19 11:30:00","41.09","23","501","72","21","91","1716387625733984256","0","0"
"2025-04-19 11:30:00","NULL","23","501","72","21","91","1854711785236467712","0","0"
"2025-04-19 11:30:00","0.00","23","501","72","21","91","1749985246419357696","0","0"
"2025-04-19 11:45:00","NULL","23","501","72","21","91","1854711785236467712","0","0"
"2025-04-19 11:45:00","0.00","23","501","72","21","91","1749985246419357696","0","0"
"2025-04-19 11:45:00","41.62","23","501","72","21","91","1716387625733984256","0","0"
"2025-04-19 12:00:00","49.20","24","104","68","13","91","1716387625733984256","0","0"
"2025-04-19 12:00:00","NULL","24","104","68","13","91","1854711785236467712","0","0"
"2025-04-19 12:00:00","0.00","24","104","68","13","91","1749985246419357696","0","0"
"2025-04-19 12:15:00","NULL","24","104","68","13","91","1854711785236467712","0","0"
"2025-04-19 12:15:00","0.00","24","104","68","13","91","1749985246419357696","0","0"
"2025-04-19 12:15:00","39.60","24","104","68","13","91","1716387625733984256","0","0"
"2025-04-19 12:30:00","51.48","24","104","68","13","91","1716387625733984256","0","0"
"2025-04-19 12:30:00","NULL","24","104","68","13","91","1854711785236467712","0","0"
"2025-04-19 12:30:00","0.00","24","104","68","13","91","1749985246419357696","0","0"
"2025-04-19 12:45:00","NULL","24","104","68","13","91","1854711785236467712","0","0"
"2025-04-19 12:45:00","0.00","24","104","68","13","91","1749985246419357696","0","0"
"2025-04-19 12:45:00","44.54","24","104","68","13","91","1716387625733984256","0","0"
"2025-04-19 13:00:00","39.11","25","502","66","13","91","1716387625733984256","0","0"
"2025-04-19 13:00:00","NULL","25","502","66","13","91","1854711785236467712","0","0"
"2025-04-19 13:00:00","0.00","25","502","66","13","91","1749985246419357696","0","0"
"2025-04-19 13:15:00","NULL","25","502","66","13","91","1854711785236467712","0","0"
"2025-04-19 13:15:00","0.00","25","502","66","13","91","1749985246419357696","0","0"
"2025-04-19 13:15:00","50.88","25","502","66","13","91","1716387625733984256","0","0"
"2025-04-19 13:30:00","42.51","25","502","66","13","91","1716387625733984256","0","0"
"2025-04-19 13:30:00","NULL","25","502","66","13","91","1854711785236467712","0","0"
"2025-04-19 13:30:00","0.00","25","502","66","13","91","1749985246419357696","0","0"
"2025-04-19 13:45:00","NULL","25","502","66","13","91","1854711785236467712","0","0"
"2025-04-19 13:45:00","0.00","25","502","66","13","91","1749985246419357696","0","0"
"2025-04-19 13:45:00","52.98","25","502","66","13","91","1716387625733984256","0","0"
"2025-04-19 14:00:00","44.10","24","502","68","19","100","1716387625733984256","0","0"
"2025-04-19 14:00:00","NULL","24","502","68","19","100","1854711785236467712","0","0"
"2025-04-19 14:00:00","0.00","24","502","68","19","100","1749985246419357696","0","0"
"2025-04-19 14:15:00","NULL","24","502","68","19","100","1854711785236467712","0","0"
"2025-04-19 14:15:00","0.00","24","502","68","19","100","1749985246419357696","0","0"
"2025-04-19 14:15:00","43.25","24","502","68","19","100","1716387625733984256","0","0"
"2025-04-19 14:30:00","48.98","24","502","68","19","100","1716387625733984256","0","0"
"2025-04-19 14:30:00","NULL","24","502","68","19","100","1854711785236467712","0","0"
"2025-04-19 14:30:00","0.00","24","502","68","19","100","1749985246419357696","0","0"
"2025-04-19 14:45:00","NULL","24","502","68","19","100","1854711785236467712","0","0"
"2025-04-19 14:45:00","0.00","24","502","68","19","100","1749985246419357696","0","0"
"2025-04-19 14:45:00","41.20","24","502","68","19","100","1716387625733984256","0","0"
"2025-04-19 15:00:00","49.90","23","104","60","26","100","1716387625733984256","0","0"
"2025-04-19 15:00:00","NULL","23","104","60","26","100","1854711785236467712","0","0"
"2025-04-19 15:00:00","0.00","23","104","60","26","100","1749985246419357696","0","0"
"2025-04-19 15:15:00","NULL","23","104","60","26","100","1854711785236467712","0","0"
"2025-04-19 15:15:00","0.00","23","104","60","26","100","1749985246419357696","0","0"
"2025-04-19 15:15:00","44.11","23","104","60","26","100","1716387625733984256","0","0"
"2025-04-19 15:30:00","40.76","23","104","60","26","100","1716387625733984256","0","0"
"2025-04-19 15:30:00","NULL","23","104","60","26","100","1854711785236467712","0","0"
"2025-04-19 15:30:00","0.00","23","104","60","26","100","1749985246419357696","0","0"
"2025-04-19 15:45:00","NULL","23","104","60","26","100","1854711785236467712","0","0"
"2025-04-19 15:45:00","0.00","23","104","60","26","100","1749985246419357696","0","0"
"2025-04-19 15:45:00","48.71","23","104","60","26","100","1716387625733984256","0","0"
"2025-04-19 16:00:00","39.92","21","104","58","24","100","1716387625733984256","0","0"
"2025-04-19 16:00:00","NULL","21","104","58","24","100","1854711785236467712","0","0"
"2025-04-19 16:00:00","0.00","21","104","58","24","100","1749985246419357696","0","0"
"2025-04-19 16:15:00","NULL","21","104","58","24","100","1854711785236467712","0","0"
"2025-04-19 16:15:00","0.00","21","104","58","24","100","1749985246419357696","0","0"
"2025-04-19 16:15:00","46.99","21","104","58","24","100","1716387625733984256","0","0"
"2025-04-19 16:30:00","41.77","21","104","58","24","100","1716387625733984256","0","0"
"2025-04-19 16:30:00","NULL","21","104","58","24","100","1854711785236467712","0","0"
"2025-04-19 16:30:00","0.00","21","104","58","24","100","1749985246419357696","0","0"
"2025-04-19 16:45:00","NULL","21","104","58","24","100","1854711785236467712","0","0"
"2025-04-19 16:45:00","0.00","21","104","58","24","100","1749985246419357696","0","0"
"2025-04-19 16:45:00","36.01","21","104","58","24","100","1716387625733984256","0","0"
"2025-04-19 17:00:00","49.52","20","104","60","18","100","1716387625733984256","0","0"
"2025-04-19 17:00:00","NULL","20","104","60","18","100","1854711785236467712","0","0"
"2025-04-19 17:00:00","0.00","20","104","60","18","100","1749985246419357696","0","0"
"2025-04-19 17:15:00","NULL","20","104","60","18","100","1854711785236467712","0","0"
"2025-04-19 17:15:00","0.00","20","104","60","18","100","1749985246419357696","0","0"
"2025-04-19 17:15:00","40.55","20","104","60","18","100","1716387625733984256","0","0"
"2025-04-19 17:30:00","41.10","20","104","60","18","100","1716387625733984256","0","0"
"2025-04-19 17:30:00","NULL","20","104","60","18","100","1854711785236467712","0","0"
"2025-04-19 17:30:00","0.00","20","104","60","18","100","1749985246419357696","0","0"
"2025-04-19 17:45:00","NULL","20","104","60","18","100","1854711785236467712","0","0"
"2025-04-19 17:45:00","0.00","20","104","60","18","100","1749985246419357696","0","0"
"2025-04-19 17:45:00","22.51","20","104","60","18","100","1716387625733984256","0","0"
"2025-04-19 18:00:00","22.05","19","104","60","20","100","1716387625733984256","0","0"
"2025-04-19 18:00:00","NULL","19","104","60","20","100","1854711785236467712","0","0"
"2025-04-19 18:00:00","0.00","19","104","60","20","100","1749985246419357696","0","0"
"2025-04-19 18:15:00","NULL","19","104","60","20","100","1854711785236467712","0","0"
"2025-04-19 18:15:00","0.00","19","104","60","20","100","1749985246419357696","0","0"
"2025-04-19 18:15:00","33.11","19","104","60","20","100","1716387625733984256","0","0"
"2025-04-19 18:30:00","20.88","19","104","60","20","100","1716387625733984256","0","0"
"2025-04-19 18:30:00","NULL","19","104","60","20","100","1854711785236467712","0","0"
"2025-04-19 18:30:00","0.00","19","104","60","20","100","1749985246419357696","0","0"
"2025-04-19 18:45:00","NULL","19","104","60","20","100","1854711785236467712","0","0"
"2025-04-19 18:45:00","0.00","19","104","60","20","100","1749985246419357696","0","0"
"2025-04-19 18:45:00","19.78","19","104","60","20","100","1716387625733984256","0","0"
"2025-04-19 19:00:00","28.60","17","104","62","19","100","1716387625733984256","0","0"
"2025-04-19 19:00:00","NULL","17","104","62","19","100","1854711785236467712","0","0"
"2025-04-19 19:00:00","0.00","17","104","62","19","100","1749985246419357696","0","0"
"2025-04-19 19:15:00","NULL","17","104","62","19","100","1854711785236467712","0","0"
