energy_date,load_discharge_delta,station_ref_id,is_work,is_peak,temp,windSpeed,humidity,cloud,code
2024-01-10 13:00:00,100.5,1716387625733984256,1,1,5.0,10.0,55.0,0.0,100
2024-01-10 13:15:00,103.01,1716387625733984256,1,1,5.0,10.0,55.0,0.0,100
2024-01-10 13:30:00,108.95,1716387625733984256,1,1,5.0,10.0,55.0,0.0,100
2024-01-10 13:45:00,109.34,1716387625733984256,1,1,5.0,10.0,55.0,0.0,100
2024-01-10 14:00:00,103.86,1716387625733984256,1,1,,,,,999
2024-01-10 14:15:00,102.98,1716387625733984256,1,1,,,,,999
2024-01-10 14:30:00,95.44,1716387625733984256,1,1,,,,,999
2024-01-10 14:45:00,111.88,1716387625733984256,1,1,,,,,999
2024-01-10 15:00:00,110.16,1716387625733984256,1,1,5.0,15.0,49.0,10.0,100
2024-01-10 15:15:00,107.0,1716387625733984256,1,1,5.0,15.0,49.0,10.0,100
2024-01-10 15:30:00,103.01,1716387625733984256,1,1,5.0,15.0,49.0,10.0,100
2024-01-10 15:45:00,100.5,1716387625733984256,1,1,5.0,15.0,49.0,10.0,100
2024-01-10 16:00:00,109.69,1716387625733984256,1,1,5.0,10.0,47.0,10.0,100
2024-01-10 16:15:00,112.25,1716387625733984256,1,1,5.0,10.0,47.0,10.0,100
2024-01-10 16:30:00,112.24,1716387625733984256,1,1,5.0,10.0,47.0,10.0,100
2024-01-10 16:45:00,104.86,1716387625733984256,1,1,5.0,10.0,47.0,10.0,100
2024-01-10 17:00:00,96.63,1716387625733984256,1,1,3.0,4.0,62.0,10.0,100
2024-01-10 17:15:00,78.36,1716387625733984256,1,1,3.0,4.0,62.0,10.0,100
2024-01-10 17:30:00,57.47,1716387625733984256,1,1,3.0,4.0,62.0,10.0,100
2024-01-10 17:45:00,63.87,1716387625733984256,1,0,3.0,4.0,62.0,10.0,100
2024-01-10 18:00:00,53.27,1716387625733984256,1,0,,,,,999
2024-01-10 18:15:00,46.77,1716387625733984256,1,0,,,,,999
2024-01-10 18:30:00,43.62,1716387625733984256,1,0,,,,,999
2024-01-10 18:45:00,49.4,1716387625733984256,1,0,,,,,999
2024-01-10 19:00:00,63.36,1716387625733984256,1,0,,,,,999
2024-01-10 19:15:00,67.62,1716387625733984256,1,0,,,,,999
2024-01-10 19:30:00,62.42,1716387625733984256,1,0,,,,,999
2024-01-10 19:45:00,54.39,1716387625733984256,1,0,,,,,999
2024-01-10 20:00:00,56.71,1716387625733984256,1,0,,,,,999
2024-01-10 20:15:00,58.52,1716387625733984256,1,0,,,,,999
2024-01-10 20:30:00,47.56,1716387625733984256,1,0,,,,,999
2024-01-10 20:45:00,46.72,1716387625733984256,1,0,,,,,999
2024-01-10 21:00:00,41.0,1716387625733984256,1,0,,,,,999
2024-01-10 21:15:00,40.44,1716387625733984256,1,0,,,,,999
2024-01-10 21:30:00,45.06,1716387625733984256,1,0,,,,,999
2024-01-10 21:45:00,51.12,1716387625733984256,1,0,,,,,999
2024-01-10 22:00:00,48.2,1716387625733984256,1,0,,,,,999
2024-01-10 22:15:00,43.76,1716387625733984256,1,0,,,,,999
2024-01-10 22:30:00,43.94,1716387625733984256,1,0,,,,,999
2024-01-10 22:45:00,42.52,1716387625733984256,1,0,,,,,999
2024-01-10 23:00:00,50.32,1716387625733984256,1,0,,,,,999
2024-01-10 23:15:00,50.88,1716387625733984256,1,0,,,,,999
2024-01-10 23:30:00,46.82,1716387625733984256,1,0,,,,,999
2024-01-10 23:45:00,48.24,1716387625733984256,1,0,,,,,999
2024-01-11 00:00:00,46.95,1716387625733984256,1,0,,,,,999
2024-01-11 00:15:00,54.83,1716387625733984256,1,0,,,,,999
2024-01-11 00:30:00,52.33,1716387625733984256,1,0,,,,,999
2024-01-11 00:45:00,56.44,1716387625733984256,1,0,,,,,999
2024-01-11 01:00:00,53.07,1716387625733984256,1,0,,,,,999
2024-01-11 01:15:00,46.82,1716387625733984256,1,0,,,,,999
2024-01-11 01:30:00,49.91,1716387625733984256,1,0,,,,,999
2024-01-11 01:45:00,52.91,1716387625733984256,1,0,,,,,999
2024-01-11 02:00:00,58.62,1716387625733984256,1,0,,,,,999
2024-01-11 02:15:00,52.57,1716387625733984256,1,0,,,,,999
2024-01-11 02:30:00,46.83,1716387625733984256,1,0,,,,,999
2024-01-11 02:45:00,50.52,1716387625733984256,1,0,,,,,999
2024-01-11 03:00:00,55.58,1716387625733984256,1,0,,,,,999
2024-01-11 03:15:00,53.42,1716387625733984256,1,0,,,,,999
2024-01-11 03:30:00,53.81,1716387625733984256,1,0,,,,,999
2024-01-11 03:45:00,48.05,1716387625733984256,1,0,,,,,999
2024-01-11 04:00:00,46.72,1716387625733984256,1,0,,,,,999
2024-01-11 04:15:00,52.24,1716387625733984256,1,0,,,,,999
2024-01-11 04:30:00,55.1,1716387625733984256,1,0,,,,,999
2024-01-11 04:45:00,53.6,1716387625733984256,1,0,,,,,999
2024-01-11 05:00:00,54.71,1716387625733984256,1,0,,,,,999
2024-01-11 05:15:00,51.21,1716387625733984256,1,0,,,,,999
2024-01-11 05:30:00,46.37,1716387625733984256,1,0,,,,,999
2024-01-11 05:45:00,54.85,1716387625733984256,1,0,,,,,999
2024-01-11 06:00:00,55.76,1716387625733984256,1,0,,,,,999
2024-01-11 06:15:00,53.65,1716387625733984256,1,0,,,,,999
2024-01-11 06:30:00,50.45,1716387625733984256,1,0,,,,,999
2024-01-11 06:45:00,57.65,1716387625733984256,1,0,,,,,999
2024-01-11 07:00:00,84.1,1716387625733984256,1,0,,,,,999
2024-01-11 07:15:00,81.69,1716387625733984256,1,0,,,,,999
2024-01-11 07:30:00,67.8,1716387625733984256,1,0,,,,,999
2024-01-11 07:45:00,60.65,1716387625733984256,1,0,,,,,999
2024-01-11 08:00:00,55.96,1716387625733984256,1,1,,,,,999
2024-01-11 08:15:00,96.66,1716387625733984256,1,1,,,,,999
2024-01-11 08:30:00,102.88,1716387625733984256,1,1,,,,,999
2024-01-11 08:45:00,96.71,1716387625733984256,1,1,,,,,999
2024-01-11 09:00:00,94.93,1716387625733984256,1,1,3.0,4.0,84.0,2.0,100
2024-01-11 09:15:00,88.76,1716387625733984256,1,1,3.0,4.0,84.0,2.0,100
2024-01-11 09:30:00,89.8,1716387625733984256,1,1,3.0,4.0,84.0,2.0,100
2024-01-11 09:45:00,93.62,1716387625733984256,1,1,3.0,4.0,84.0,2.0,100
2024-01-11 10:00:00,106.89,1716387625733984256,1,1,,,,,999
2024-01-11 10:15:00,94.23,1716387625733984256,1,1,,,,,999
2024-01-11 10:30:00,93.33,1716387625733984256,1,1,,,,,999
2024-01-11 10:45:00,87.88,1716387625733984256,1,1,,,,,999
2024-01-11 11:00:00,55.81,1716387625733984256,1,1,8.0,11.0,49.0,1.0,502
2024-01-11 11:15:00,44.76,1716387625733984256,1,1,8.0,11.0,49.0,1.0,502
2024-01-11 11:30:00,191.18,1716387625733984256,1,1,8.0,11.0,49.0,1.0,502
2024-01-11 11:45:00,89.65,1716387625733984256,1,1,8.0,11.0,49.0,1.0,502
2024-01-11 12:00:00,88.38,1716387625733984256,1,1,10.0,14.0,37.0,1.0,502
2024-01-11 12:15:00,88.15,1716387625733984256,1,1,10.0,14.0,37.0,1.0,502
2024-01-11 12:30:00,91.89,1716387625733984256,1,1,10.0,14.0,37.0,1.0,502
2024-01-11 12:45:00,94.41,1716387625733984256,1,1,10.0,14.0,37.0,1.0,502
2024-01-11 13:00:00,95.43,1716387625733984256,1,1,,,,,999
2024-01-11 13:15:00,89.39,1716387625733984256,1,1,,,,,999
2024-01-11 13:30:00,87.3,1716387625733984256,1,1,,,,,999
2024-01-11 13:45:00,89.25,1716387625733984256,1,1,,,,,999
2024-01-11 14:00:00,99.96,1716387625733984256,1,1,,,,,999
2024-01-11 14:15:00,96.09,1716387625733984256,1,1,,,,,999
2024-01-11 14:30:00,92.48,1716387625733984256,1,1,,,,,999
2024-01-11 14:45:00,88.85,1716387625733984256,1,1,,,,,999
2024-01-11 15:00:00,87.75,1716387625733984256,1,1,10.0,8.0,30.0,2.0,100
2024-01-11 15:15:00,97.73,1716387625733984256,1,1,10.0,8.0,30.0,2.0,100
2024-01-11 15:30:00,100.36,1716387625733984256,1,1,10.0,8.0,30.0,2.0,100
2024-01-11 15:45:00,94.5,1716387625733984256,1,1,10.0,8.0,30.0,2.0,100
2024-01-11 16:00:00,91.9,1716387625733984256,1,1,,,,,999
2024-01-11 16:15:00,87.74,1716387625733984256,1,1,,,,,999
2024-01-11 16:30:00,91.85,1716387625733984256,1,1,,,,,999
2024-01-11 16:45:00,96.76,1716387625733984256,1,1,,,,,999
2024-01-11 17:00:00,96.71,1716387625733984256,1,1,,,,,999
2024-01-11 17:15:00,80.03,1716387625733984256,1,1,,,,,999
2024-01-11 17:30:00,67.9,1716387625733984256,1,1,,,,,999
2024-01-11 17:45:00,71.83,1716387625733984256,1,0,,,,,999
2024-01-11 18:00:00,80.06,1716387625733984256,1,0,4.0,7.0,65.0,8.0,100
2024-01-11 18:15:00,80.85,1716387625733984256,1,0,4.0,7.0,65.0,8.0,100
2024-01-11 18:30:00,79.19,1716387625733984256,1,0,4.0,7.0,65.0,8.0,100
2024-01-11 18:45:00,70.23,1716387625733984256,1,0,4.0,7.0,65.0,8.0,100
2024-01-11 19:00:00,70.88,1716387625733984256,1,0,,,,,999
2024-01-11 19:15:00,70.6,1716387625733984256,1,0,,,,,999
2024-01-11 19:30:00,80.26,1716387625733984256,1,0,,,,,999
2024-01-11 19:45:00,79.1,1716387625733984256,1,0,,,,,999
2024-01-11 20:00:00,74.4,1716387625733984256,1,0,,,,,999
2024-01-11 20:15:00,60.44,1716387625733984256,1,0,,,,,999
2024-01-11 20:30:00,41.86,1716387625733984256,1,0,,,,,999
2024-01-11 20:45:00,48.82,1716387625733984256,1,0,,,,,999
2024-01-11 21:00:00,48.94,1716387625733984256,1,0,,,,,999
2024-01-11 21:15:00,46.78,1716387625733984256,1,0,,,,,999
2024-01-11 21:30:00,39.68,1716387625733984256,1,0,,,,,999
2024-01-11 21:45:00,40.72,1716387625733984256,1,0,,,,,999
2024-01-11 22:00:00,46.58,1716387625733984256,1,0,,,,,999
2024-01-11 22:15:00,50.92,1716387625733984256,1,0,,,,,999
2024-01-11 22:30:00,49.02,1716387625733984256,1,0,,,,,999
2024-01-11 22:45:00,47.4,1716387625733984256,1,0,,,,,999
2024-01-11 23:00:00,37.84,1716387625733984256,1,0,,,,,999
2024-01-11 23:15:00,45.62,1716387625733984256,1,0,,,,,999
2024-01-11 23:30:00,47.78,1716387625733984256,1,0,,,,,999
2024-01-11 23:45:00,51.15,1716387625733984256,1,0,,,,,999
2024-01-12 00:00:00,54.57,1716387625733984256,1,0,,,,,999
2024-01-12 00:15:00,48.11,1716387625733984256,1,0,,,,,999
2024-01-12 00:30:00,44.48,1716387625733984256,1,0,,,,,999
2024-01-12 00:45:00,49.21,1716387625733984256,1,0,,,,,999
2024-01-12 01:00:00,54.5,1716387625733984256,1,0,,,,,999
2024-01-12 01:15:00,59.1,1716387625733984256,1,0,,,,,999
2024-01-12 01:30:00,51.9,1716387625733984256,1,0,,,,,999
2024-01-12 01:45:00,46.5,1716387625733984256,1,0,,,,,999
2024-01-12 02:00:00,47.06,1716387625733984256,1,0,,,,,999
2024-01-12 02:15:00,54.36,1716387625733984256,1,0,,,,,999
2024-01-12 02:30:00,57.32,1716387625733984256,1,0,,,,,999
2024-01-12 02:45:00,53.46,1716387625733984256,1,0,,,,,999
2024-01-12 03:00:00,48.73,1716387625733984256,1,0,,,,,999
2024-01-12 03:15:00,46.95,1716387625733984256,1,0,,,,,999
2024-01-12 03:30:00,52.01,1716387625733984256,1,0,,,,,999
2024-01-12 03:45:00,52.03,1716387625733984256,1,0,,,,,999
2024-01-12 04:00:00,55.04,1716387625733984256,1,0,,,,,999
2024-01-12 04:15:00,52.86,1716387625733984256,1,0,,,,,999
2024-01-12 04:30:00,50.94,1716387625733984256,1,0,,,,,999
2024-01-12 04:45:00,45.08,1716387625733984256,1,0,,,,,999
2024-01-12 05:00:00,54.86,1716387625733984256,1,0,,,,,999
2024-01-12 05:15:00,60.92,1716387625733984256,1,0,,,,,999
2024-01-12 05:30:00,52.73,1716387625733984256,1,0,,,,,999
2024-01-12 05:45:00,52.43,1716387625733984256,1,0,,,,,999
2024-01-12 06:00:00,43.78,1716387625733984256,1,0,,,,,999
2024-01-12 06:15:00,51.12,1716387625733984256,1,0,,,,,999
2024-01-12 06:30:00,59.08,1716387625733984256,1,0,,,,,999
2024-01-12 06:45:00,65.89,1716387625733984256,1,0,,,,,999
2024-01-12 07:00:00,75.01,1716387625733984256,1,0,,,,,999
2024-01-12 07:15:00,65.21,1716387625733984256,1,0,,,,,999
2024-01-12 07:30:00,57.8,1716387625733984256,1,0,,,,,999
2024-01-12 07:45:00,65.67,1716387625733984256,1,0,,,,,999
2024-01-12 08:00:00,71.91,1716387625733984256,1,1,,,,,999
2024-01-12 08:15:00,97.8,1716387625733984256,1,1,,,,,999
2024-01-12 08:30:00,104.62,1716387625733984256,1,1,,,,,999
2024-01-12 08:45:00,85.43,1716387625733984256,1,1,,,,,999
2024-01-12 09:00:00,91.6,1716387625733984256,1,1,7.0,5.0,81.0,10.0,100
2024-01-12 09:15:00,93.51,1716387625733984256,1,1,7.0,5.0,81.0,10.0,100
2024-01-12 09:30:00,90.91,1716387625733984256,1,1,7.0,5.0,81.0,10.0,100
2024-01-12 09:45:00,86.17,1716387625733984256,1,1,7.0,5.0,81.0,10.0,100
2024-01-12 10:00:00,90.54,1716387625733984256,1,1,,,,,999
2024-01-12 10:15:00,81.17,1716387625733984256,1,1,,,,,999
2024-01-12 10:30:00,83.63,1716387625733984256,1,1,,,,,999
2024-01-12 10:45:00,85.84,1716387625733984256,1,1,,,,,999
2024-01-12 11:00:00,88.61,1716387625733984256,1,1,,,,,999
2024-01-12 11:15:00,92.0,1716387625733984256,1,1,,,,,999
2024-01-12 11:30:00,86.74,1716387625733984256,1,1,,,,,999
2024-01-12 11:45:00,83.16,1716387625733984256,1,1,,,,,999
2024-01-12 12:00:00,86.39,1716387625733984256,1,1,,,,,999
2024-01-12 12:15:00,88.16,1716387625733984256,1,1,,,,,999
2024-01-12 12:30:00,87.6,1716387625733984256,1,1,,,,,999
2024-01-12 12:45:00,88.49,1716387625733984256,1,1,,,,,999
2024-01-12 13:00:00,86.93,1716387625733984256,1,1,,,,,999
2024-01-12 13:15:00,81.92,1716387625733984256,1,1,,,,,999
2024-01-12 13:30:00,86.01,1716387625733984256,1,1,,,,,999
2024-01-12 13:45:00,80.54,1716387625733984256,1,1,,,,,999
2024-01-12 14:00:00,82.97,1716387625733984256,1,1,,,,,999
2024-01-12 14:15:00,86.59,1716387625733984256,1,1,,,,,999
2024-01-12 14:30:00,80.66,1716387625733984256,1,1,,,,,999
2024-01-12 14:45:00,82.74,1716387625733984256,1,1,,,,,999
2024-01-12 15:00:00,86.98,1716387625733984256,1,1,14.0,10.0,41.0,10.0,100
2024-01-12 15:15:00,85.51,1716387625733984256,1,1,14.0,10.0,41.0,10.0,100
2024-01-12 15:30:00,85.86,1716387625733984256,1,1,14.0,10.0,41.0,10.0,100
2024-01-12 15:45:00,81.74,1716387625733984256,1,1,14.0,10.0,41.0,10.0,100
2024-01-12 16:00:00,81.89,1716387625733984256,1,1,,,,,999
2024-01-12 16:15:00,84.45,1716387625733984256,1,1,,,,,999
2024-01-12 16:30:00,85.06,1716387625733984256,1,1,,,,,999
2024-01-12 16:45:00,82.99,1716387625733984256,1,1,,,,,999
2024-01-12 17:00:00,81.66,1716387625733984256,1,1,,,,,999
2024-01-12 17:15:00,53.63,1716387625733984256,1,1,,,,,999
2024-01-12 17:30:00,30.1,1716387625733984256,1,1,,,,,999
2024-01-12 17:45:00,31.42,1716387625733984256,1,0,,,,,999
2024-01-12 18:00:00,28.28,1716387625733984256,1,0,,,,,999
2024-01-12 18:15:00,34.3,1716387625733984256,1,0,,,,,999
2024-01-12 18:30:00,31.52,1716387625733984256,1,0,,,,,999
2024-01-12 18:45:00,34.76,1716387625733984256,1,0,,,,,999
2024-01-12 19:00:00,36.83,1716387625733984256,1,0,,,,,999
2024-01-12 19:15:00,36.21,1716387625733984256,1,0,,,,,999
2024-01-12 19:30:00,35.27,1716387625733984256,1,0,,,,,999
2024-01-12 19:45:00,31.09,1716387625733984256,1,0,,,,,999
2024-01-12 20:00:00,31.46,1716387625733984256,1,0,,,,,999
2024-01-12 20:15:00,36.46,1716387625733984256,1,0,,,,,999
2024-01-12 20:30:00,35.57,1716387625733984256,1,0,,,,,999
2024-01-12 20:45:00,33.43,1716387625733984256,1,0,,,,,999
2024-01-12 21:00:00,32.36,1716387625733984256,1,0,,,,,999
2024-01-12 21:15:00,31.8,1716387625733984256,1,0,,,,,999
2024-01-12 21:30:00,37.94,1716387625733984256,1,0,,,,,999
2024-01-12 21:45:00,42.06,1716387625733984256,1,0,,,,,999
2024-01-12 22:00:00,37.21,1716387625733984256,1,0,,,,,999
2024-01-12 22:15:00,36.21,1716387625733984256,1,0,,,,,999
2024-01-12 22:30:00,32.54,1716387625733984256,1,0,,,,,999
2024-01-12 22:45:00,39.31,1716387625733984256,1,0,,,,,999
2024-01-12 23:00:00,40.61,1716387625733984256,1,0,,,,,999
2024-01-12 23:15:00,39.97,1716387625733984256,1,0,,,,,999
2024-01-12 23:30:00,39.03,1716387625733984256,1,0,,,,,999
2024-01-12 23:45:00,36.18,1716387625733984256,1,0,,,,,999
2024-01-13 00:00:00,38.06,1716387625733984256,0,0,,,,,999
2024-01-13 00:15:00,47.26,1716387625733984256,0,0,,,,,999
2024-01-13 00:30:00,43.9,1716387625733984256,0,0,,,,,999
2024-01-13 00:45:00,46.04,1716387625733984256,0,0,,,,,999
2024-01-13 01:00:00,42.52,1716387625733984256,0,0,,,,,999
2024-01-13 01:15:00,39.88,1716387625733984256,0,0,,,,,999
2024-01-13 01:30:00,43.53,1716387625733984256,0,0,,,,,999
2024-01-13 01:45:00,46.41,1716387625733984256,0,0,,,,,999
2024-01-13 02:00:00,42.78,1716387625733984256,0,0,,,,,999
2024-01-13 02:15:00,41.72,1716387625733984256,0,0,,,,,999
2024-01-13 02:30:00,39.02,1716387625733984256,0,0,,,,,999
2024-01-13 02:45:00,39.9,1716387625733984256,0,0,,,,,999
2024-01-13 03:00:00,45.9,1716387625733984256,0,0,,,,,999
2024-01-13 03:15:00,46.2,1716387625733984256,0,0,,,,,999
2024-01-13 03:30:00,41.11,1716387625733984256,0,0,,,,,999
2024-01-13 03:45:00,42.23,1716387625733984256,0,0,,,,,999
2024-01-13 04:00:00,35.62,1716387625733984256,0,0,,,,,999
2024-01-13 04:15:00,41.58,1716387625733984256,0,0,,,,,999
2024-01-13 04:30:00,46.61,1716387625733984256,0,0,,,,,999
2024-01-13 04:45:00,44.75,1716387625733984256,0,0,,,,,999
2024-01-13 05:00:00,39.76,1716387625733984256,0,0,,,,,999
2024-01-13 05:15:00,39.26,1716387625733984256,0,0,,,,,999
2024-01-13 05:30:00,39.36,1716387625733984256,0,0,,,,,999
2024-01-13 05:45:00,48.56,1716387625733984256,0,0,,,,,999
2024-01-13 06:00:00,44.7,1716387625733984256,0,0,,,,,999
2024-01-13 06:15:00,39.18,1716387625733984256,0,0,,,,,999
2024-01-13 06:30:00,39.34,1716387625733984256,0,0,,,,,999
2024-01-13 06:45:00,36.34,1716387625733984256,0,0,,,,,999
2024-01-13 07:00:00,43.26,1716387625733984256,0,0,,,,,999
2024-01-13 07:15:00,48.28,1716387625733984256,0,0,,,,,999
2024-01-13 07:30:00,45.0,1716387625733984256,0,0,,,,,999
2024-01-13 07:45:00,39.26,1716387625733984256,0,0,,,,,999
2024-01-13 08:00:00,30.58,1716387625733984256,0,1,,,,,999
2024-01-13 08:15:00,30.72,1716387625733984256,0,1,,,,,999
2024-01-13 08:30:00,39.47,1716387625733984256,0,1,,,,,999
2024-01-13 08:45:00,40.27,1716387625733984256,0,1,,,,,999
2024-01-13 09:00:00,33.48,1716387625733984256,0,1,,,,,999
2024-01-13 09:15:00,30.02,1716387625733984256,0,1,,,,,999
2024-01-13 09:30:00,30.04,1716387625733984256,0,1,,,,,999
2024-01-13 09:45:00,35.07,1716387625733984256,0,1,,,,,999
2024-01-13 10:00:00,39.28,1716387625733984256,0,1,,,,,999
2024-01-13 10:15:00,33.45,1716387625733984256,0,1,,,,,999
2024-01-13 10:30:00,28.81,1716387625733984256,0,1,,,,,999
2024-01-13 10:45:00,26.06,1716387625733984256,0,1,,,,,999
2024-01-13 11:00:00,31.98,1716387625733984256,0,1,,,,,999
2024-01-13 11:15:00,38.45,1716387625733984256,0,1,,,,,999
2024-01-13 11:30:00,42.52,1716387625733984256,0,1,,,,,999
2024-01-13 11:45:00,35.81,1716387625733984256,0,1,,,,,999
2024-01-13 12:00:00,28.3,1716387625733984256,0,1,,,,,999
2024-01-13 12:15:00,29.0,1716387625733984256,0,1,,,,,999
2024-01-13 12:30:00,34.21,1716387625733984256,0,1,,,,,999
2024-01-13 12:45:00,37.98,1716387625733984256,0,1,,,,,999
2024-01-13 13:00:00,37.34,1716387625733984256,0,1,,,,,999
2024-01-13 13:15:00,28.36,1716387625733984256,0,1,,,,,999
2024-01-13 13:30:00,27.46,1716387625733984256,0,1,,,,,999
2024-01-13 13:45:00,29.26,1716387625733984256,0,1,,,,,999
2024-01-13 14:00:00,38.59,1716387625733984256,0,1,,,,,999
2024-01-13 14:15:00,35.96,1716387625733984256,0,1,,,,,999
2024-01-13 14:30:00,32.92,1716387625733984256,0,1,,,,,999
2024-01-13 14:45:00,27.23,1716387625733984256,0,1,,,,,999
2024-01-13 15:00:00,28.3,1716387625733984256,0,1,,,,,999
2024-01-13 15:15:00,36.44,1716387625733984256,0,1,,,,,999
2024-01-13 15:30:00,37.04,1716387625733984256,0,1,,,,,999
2024-01-13 15:45:00,35.49,1716387625733984256,0,1,,,,,999
2024-01-13 16:00:00,29.41,1716387625733984256,0,1,,,,,999
2024-01-13 16:15:00,29.47,1716387625733984256,0,1,,,,,999
2024-01-13 16:30:00,27.26,1716387625733984256,0,1,,,,,999
2024-01-13 16:45:00,40.4,1716387625733984256,0,1,,,,,999
2024-01-13 17:00:00,33.32,1716387625733984256,0,1,,,,,999
2024-01-13 17:15:00,33.73,1716387625733984256,0,1,,,,,999
2024-01-13 17:30:00,22.87,1716387625733984256,0,1,,,,,999
2024-01-13 17:45:00,24.51,1716387625733984256,0,0,,,,,999
2024-01-13 18:00:00,33.24,1716387625733984256,0,0,,,,,999
2024-01-13 18:15:00,33.3,1716387625733984256,0,0,,,,,999
2024-01-13 18:30:00,37.3,1716387625733984256,0,0,,,,,999
2024-01-13 18:45:00,27.86,1716387625733984256,0,0,,,,,999
2024-01-13 19:00:00,26.47,1716387625733984256,0,0,,,,,999
2024-01-13 19:15:00,26.15,1716387625733984256,0,0,,,,,999
2024-01-13 19:30:00,37.84,1716387625733984256,0,0,,,,,999
2024-01-13 19:45:00,33.28,1716387625733984256,0,0,,,,,999
2024-01-13 20:00:00,33.48,1716387625733984256,0,0,,,,,999
2024-01-13 20:15:00,27.19,1716387625733984256,0,0,,,,,999
2024-01-13 20:30:00,20.57,1716387625733984256,0,0,,,,,999
2024-01-13 20:45:00,32.44,1716387625733984256,0,0,,,,,999
2024-01-13 21:00:00,35.98,1716387625733984256,0,0,,,,,999
2024-01-13 21:15:00,35.0,1716387625733984256,0,0,,,,,999
2024-01-13 21:30:00,33.9,1716387625733984256,0,0,,,,,999
2024-01-13 21:45:00,24.44,1716387625733984256,0,0,,,,,999
2024-01-13 22:00:00,34.73,1716387625733984256,0,0,,,,,999
2024-01-13 22:15:00,36.29,1716387625733984256,0,0,,,,,999
2024-01-13 22:30:00,36.88,1716387625733984256,0,0,,,,,999
2024-01-13 22:45:00,34.74,1716387625733984256,0,0,,,,,999
2024-01-13 23:00:00,28.92,1716387625733984256,0,0,,,,,999
2024-01-13 23:15:00,29.04,1716387625733984256,0,0,,,,,999
2024-01-13 23:30:00,33.9,1716387625733984256,0,0,,,,,999
2024-01-13 23:45:00,41.48,1716387625733984256,0,0,,,,,999
2024-01-14 00:00:00,39.06,1716387625733984256,0,0,,,,,999
2024-01-14 00:15:00,39.94,1716387625733984256,0,0,,,,,999
2024-01-14 00:30:00,33.72,1716387625733984256,0,0,,,,,999
2024-01-14 00:45:00,33.34,1716387625733984256,0,0,,,,,999
2024-01-14 01:00:00,43.78,1716387625733984256,0,0,,,,,999
2024-01-14 01:15:00,45.74,1716387625733984256,0,0,,,,,999
2024-01-14 01:30:00,38.5,1716387625733984256,0,0,,,,,999
2024-01-14 01:45:00,37.03,1716387625733984256,0,0,,,,,999
2024-01-14 02:00:00,32.28,1716387625733984256,0,0,,,,,999
2024-01-14 02:15:00,41.71,1716387625733984256,0,0,,,,,999
2024-01-14 02:30:00,43.28,1716387625733984256,0,0,,,,,999
2024-01-14 02:45:00,42.4,1716387625733984256,0,0,,,,,999
2024-01-14 03:00:00,36.1,1716387625733984256,0,0,,,,,999
2024-01-14 03:15:00,33.78,1716387625733984256,0,0,,,,,999
2024-01-14 03:30:00,35.68,1716387625733984256,0,0,,,,,999
2024-01-14 03:45:00,42.58,1716387625733984256,0,0,,,,,999
2024-01-14 04:00:00,41.84,1716387625733984256,0,0,,,,,999
2024-01-14 04:15:00,39.3,1716387625733984256,0,0,,,,,999
2024-01-14 04:30:00,34.86,1716387625733984256,0,0,,,,,999
2024-01-14 04:45:00,31.92,1716387625733984256,0,0,,,,,999
2024-01-14 05:00:00,38.95,1716387625733984256,0,0,,,,,999
2024-01-14 05:15:00,43.17,1716387625733984256,0,0,,,,,999
2024-01-14 05:30:00,37.61,1716387625733984256,0,0,,,,,999
2024-01-14 05:45:00,38.51,1716387625733984256,0,0,,,,,999
2024-01-14 06:00:00,33.6,1716387625733984256,0,0,,,,,999
2024-01-14 06:15:00,39.16,1716387625733984256,0,0,,,,,999
2024-01-14 06:30:00,39.26,1716387625733984256,0,0,,,,,999
2024-01-14 06:45:00,40.69,1716387625733984256,0,0,,,,,999
2024-01-14 07:00:00,37.44,1716387625733984256,0,0,,,,,999
2024-01-14 07:15:00,33.78,1716387625733984256,0,0,,,,,999
2024-01-14 07:30:00,35.42,1716387625733984256,0,0,,,,,999
2024-01-14 07:45:00,42.68,1716387625733984256,0,0,,,,,999
2024-01-14 08:00:00,34.41,1716387625733984256,0,1,,,,,999
2024-01-14 08:15:00,33.82,1716387625733984256,0,1,,,,,999
2024-01-14 08:30:00,30.05,1716387625733984256,0,1,,,,,999
2024-01-14 08:45:00,27.3,1716387625733984256,0,1,,,,,999
2024-01-14 09:00:00,30.88,1716387625733984256,0,1,,,,,999
2024-01-14 09:15:00,32.32,1716387625733984256,0,1,,,,,999
2024-01-14 09:30:00,34.48,1716387625733984256,0,1,,,,,999
2024-01-14 09:45:00,28.2,1716387625733984256,0,1,,,,,999
2024-01-14 10:00:00,25.88,1716387625733984256,0,1,,,,,999
2024-01-14 10:15:00,30.11,1716387625733984256,0,1,,,,,999
2024-01-14 10:30:00,32.09,1716387625733984256,0,1,,,,,999
2024-01-14 10:45:00,33.0,1716387625733984256,0,1,,,,,999
2024-01-14 11:00:00,31.34,1716387625733984256,0,1,,,,,999
2024-01-14 11:15:00,32.25,1716387625733984256,0,1,,,,,999
2024-01-14 11:30:00,32.62,1716387625733984256,0,1,,,,,999
2024-01-14 11:45:00,32.73,1716387625733984256,0,1,,,,,999
2024-01-14 12:00:00,37.62,1716387625733984256,0,1,,,,,999
2024-01-14 12:15:00,31.91,1716387625733984256,0,1,,,,,999
2024-01-14 12:30:00,31.78,1716387625733984256,0,1,,,,,999
