energy_date,load_discharge_delta,temp,code,humidity,windSpeed,cloud,station_ref_id,is_work,is_peak,hour,minute,weekday,temp_squared,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag4,load_lag24,load_lag96,load_ma4,load_std4,load_ma24,load_std24,load_ma96,load_std96
2025-07-12 12:15:00,9.19,26,305,98,1,80,1749985246419357696,0,0,12,15,5,676,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0,8.12,8.12,13.38,8.81,8.387499999999992,0.5349996549585196,10.857083333333334,2.086081161493532,9.592291666666666,1.888660595794048
2025-07-12 12:15:00,9.19,26,305,98,1,80,1749985246419357696,0,0,12,15,5,676,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0,9.19,8.12,13.38,8.81,8.654999999999992,0.6177644892176837,10.6825,2.0405929471861852,9.59625,1.8874015681455953
2025-07-12 12:15:00,9.19,26,305,98,1,80,1749985246419357696,0,0,12,15,5,676,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0,9.19,8.12,13.38,8.81,8.922499999999992,0.5349996549572432,10.507916666666667,1.9780534577970292,9.600208333333333,1.8861333054970189
2025-07-12 12:15:00,9.19,26,305,98,1,80,1749985246419357696,0,0,12,15,5,676,-0.06540312923014287,-0.9978589232386035,-0.9749279121818236,-0.2225209339563146,0,9.19,8.12,13.38,8.81,9.19,0.0,10.333333333333332,1.8967768265477498,9.604166666666666,1.8848557892064584
2025-07-12 12:30:00,7.69,26,305,98,1,80,1749985246419357696,0,0,12,30,5,676,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0,9.19,9.19,12.94,6.81,8.814999999999992,0.7499997538697216,10.114583333333332,1.8857889144143767,9.613333333333333,1.8732278021470476
2025-07-12 12:30:00,7.69,26,305,98,1,80,1749985246419357696,0,0,12,30,5,676,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0,7.69,9.19,12.94,6.81,8.439999999999992,0.8660251906299262,9.895833333333334,1.8479104954767076,9.6225,1.8614815676785015
2025-07-12 12:30:00,7.69,26,305,98,1,80,1749985246419357696,0,0,12,30,5,676,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0,7.69,9.19,12.94,6.81,8.064999999999994,0.7499997538709979,9.677083333333334,1.781427079176413,9.631666666666666,1.84961483296268
2025-07-12 12:30:00,7.69,26,305,98,1,80,1749985246419357696,0,0,12,30,5,676,-0.13052619222005177,-0.9914448613738104,-0.9749279121818236,-0.2225209339563146,0,7.69,9.19,12.94,6.81,7.69,0.0,9.458333333333334,1.6829520335167782,9.640833333333333,1.8376252635569934
2025-07-12 12:45:00,9.31,26,305,98,1,80,1749985246419357696,0,0,12,45,5,676,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,0,7.69,7.69,12.56,7.31,8.094999999999994,0.8099997721027347,9.322916666666666,1.547861021787869,9.661666666666667,1.8221945354578184
2025-07-12 12:45:00,9.31,26,305,98,1,80,1749985246419357696,0,0,12,45,5,676,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,0,9.31,7.69,12.56,7.31,8.499999999999993,0.9353072387218272,9.1875,1.386055558369101,9.6825,1.8063892293355004
2025-07-12 12:45:00,9.31,26,305,98,1,80,1749985246419357696,0,0,12,45,5,676,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,0,9.31,7.69,12.56,7.31,8.904999999999994,0.809999772101459,9.052083333333334,1.1866576386916923,9.703333333333333,1.790199423998292
2025-07-12 12:45:00,9.31,26,305,98,1,80,1749985246419357696,0,0,12,45,5,676,-0.19509032201612792,-0.9807852804032305,-0.9749279121818236,-0.2225209339563146,0,9.31,7.69,12.56,7.31,9.31,0.0,8.916666666666666,0.9256850244594936,9.724166666666667,1.7736145901874714
2025-07-12 13:00:00,6.5,28,305,92,7,91,1749985246419357696,0,0,13,0,5,784,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,9.31,9.31,10.5,9.19,8.607499999999993,1.4049998686139358,8.75,0.9863238785985948,9.696145833333334,1.803145989083244
2025-07-12 13:00:00,6.5,28,305,92,7,91,1749985246419357696,0,0,13,0,5,784,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,6.5,9.31,10.5,9.19,7.904999999999993,1.6223541426397332,8.583333333333334,1.0152860719946,9.668125,1.831768363449107
2025-07-12 13:00:00,6.5,28,305,92,7,91,1749985246419357696,0,0,13,0,5,784,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,6.5,9.31,10.5,9.19,7.2024999999999935,1.4049998686152125,8.416666666666666,1.0152860719944499,9.640104166666667,1.8595236897345415
2025-07-12 13:00:00,6.5,28,305,92,7,91,1749985246419357696,0,0,13,0,5,784,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,6.5,9.31,10.5,9.19,6.5,0.0,8.25,0.9863238785981311,9.612083333333333,1.8864502389408042
2025-07-12 13:15:00,7.31,28,305,92,7,91,1749985246419357696,0,0,13,15,5,784,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,0,6.5,6.5,8.69,7.19,6.702499999999993,0.4049995442096706,8.192499999999999,0.9996923494219387,9.613333333333333,1.884867516997254
2025-07-12 13:15:00,7.31,28,305,92,7,91,1749985246419357696,0,0,13,15,5,784,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,0,7.31,6.5,8.69,7.19,6.904999999999992,0.46765332331709575,8.135,1.0094725323121232,9.614583333333334,1.883282626524291
2025-07-12 13:15:00,7.31,28,305,92,7,91,1749985246419357696,0,0,13,15,5,784,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,0,7.31,6.5,8.69,7.19,7.107499999999993,0.4049995442083947,8.077499999999999,1.0157680805639373,9.615833333333333,1.881695562042472
2025-07-12 13:15:00,7.31,28,305,92,7,91,1749985246419357696,0,0,13,15,5,784,-0.32143946530316153,-0.9469301294951057,-0.9749279121818236,-0.2225209339563146,0,7.31,6.5,8.69,7.19,7.31,0.0,8.02,1.0186436047472347,9.617083333333333,1.8801063180463224
2025-07-12 13:30:00,9.5,28,305,92,7,91,1749985246419357696,0,0,13,30,5,784,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0,7.31,7.31,8.12,8.19,7.857499999999993,1.0949998314187517,8.077499999999999,1.062536961000673,9.630729166666667,1.8743847931211948
2025-07-12 13:30:00,9.5,28,305,92,7,91,1749985246419357696,0,0,13,30,5,784,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0,9.5,7.31,8.12,8.19,8.404999999999992,1.2643969435290874,8.135,1.101560163355888,9.644375,1.8685450490932696
2025-07-12 13:30:00,9.5,28,305,92,7,91,1749985246419357696,0,0,13,30,5,784,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0,9.5,7.31,8.12,8.19,8.952499999999993,1.0949998314174763,8.1925,1.13621511761319,9.658020833333333,1.8625859740099668
2025-07-12 13:30:00,9.5,28,305,92,7,91,1749985246419357696,0,0,13,30,5,784,-0.38268343236508967,-0.9238795325112868,-0.9749279121818236,-0.2225209339563146,0,9.5,7.31,8.12,8.19,9.5,0.0,8.25,1.1668910803896226,9.671666666666667,1.8565064187734568
2025-07-12 13:45:00,7.0,28,305,92,7,91,1749985246419357696,0,0,13,45,5,784,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0,9.5,9.5,9.19,10.93,8.874999999999993,1.2499998523217901,8.15875,1.1757821217557785,9.630729166666667,1.871734471454579
2025-07-12 13:45:00,7.0,28,305,92,7,91,1749985246419357696,0,0,13,45,5,784,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0,7.0,9.5,9.19,10.93,8.249999999999993,1.4433755450815369,8.0675,1.1772490086108105,9.589791666666667,1.8859418710135194
2025-07-12 13:45:00,7.0,28,305,92,7,91,1749985246419357696,0,0,13,45,5,784,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0,7.0,9.5,9.19,10.93,7.624999999999993,1.2499998523230647,7.97625,1.1713196339158274,9.548854166666667,1.8991515238597767
2025-07-12 13:45:00,7.0,28,305,92,7,91,1749985246419357696,0,0,13,45,5,784,-0.44228869021900147,-0.8968727415326883,-0.9749279121818236,-0.2225209339563146,0,7.0,9.5,9.19,10.93,7.0,0.0,7.885000000000001,1.1578803769842707,9.507916666666667,1.9113841165088103
2025-07-12 14:00:00,7.88,29,306,84,9,99,1749985246419357696,0,0,14,0,5,841,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,7.0,7.0,7.69,7.88,7.219999999999993,0.4399995804642493,7.892916666666667,1.1571384510686191,9.507916666666667,1.9113841165088103
2025-07-12 14:00:00,7.88,29,306,84,9,99,1749985246419357696,0,0,14,0,5,841,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,7.88,7.0,7.69,7.88,7.439999999999992,0.508067873557744,7.900833333333332,1.1563394939965859,9.507916666666667,1.9113841165088103
2025-07-12 14:00:00,7.88,29,306,84,9,99,1749985246419357696,0,0,14,0,5,841,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,7.88,7.0,7.69,7.88,7.659999999999993,0.4399995804629744,7.90875,1.1554833874658812,9.507916666666667,1.9113841165088103
2025-07-12 14:00:00,7.88,29,306,84,9,99,1749985246419357696,0,0,14,0,5,841,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,7.88,7.0,7.69,7.88,7.88,0.0,7.916666666666667,1.1545700043486,9.507916666666667,1.9113841165088103
2025-07-12 14:15:00,8.0,29,306,84,9,99,1749985246419357696,0,0,14,15,5,841,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,0,7.88,7.88,9.31,8.44,7.909999999999993,0.059996923312419105,7.8620833333333335,1.1161618256455392,9.503333333333334,1.9144968498826518
2025-07-12 14:15:00,8.0,29,306,84,9,99,1749985246419357696,0,0,14,15,5,841,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,0,8.0,7.88,9.31,8.44,7.939999999999992,0.069279367829678,7.8075,1.0734918693180917,9.49875,1.917593460418208
